influence.1.1		influence.1.2		influence.1.3		influence.2.1		influence.2.2		influence.2.3		influence.3.1		influence.3.2		influence.3.3		
0.000000000000000000e+00 2.737002665128618895e-01 2.828772581842067257e+00 1.291057436979127331e-02 0.000000000000000000e+00 4.474330518340549584e-10 3.494975382903400818e-03 3.139867113674668758e-07 0.000000000000000000e+00
0.000000000000000000e+00 8.170107924370889618e-01 2.653568076395800723e+00 2.737494521640290723e-02 0.000000000000000000e+00 2.757129555219205193e-10 8.278697282615373604e-03 3.682778128810509719e-07 0.000000000000000000e+00
0.000000000000000000e+00 8.700655139671382710e-01 1.699682829063290379e+00 3.265138227343512833e-03 0.000000000000000000e+00 1.681922593249631591e-10 5.896928148718313771e-03 4.714183818120366946e-07 0.000000000000000000e+00
0.000000000000000000e+00 1.313028230655703954e+00 9.606135536278240794e-01 3.096133229857859354e-03 0.000000000000000000e+00 2.729854009047007609e-10 1.793783956882855427e-02 2.140638595192802534e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.935486641881275727e+00 6.216153054280592061e-01 4.170958985121653306e-03 0.000000000000000000e+00 1.442965857116902450e-10 4.092809044899806126e-02 1.974709844097630707e-08 0.000000000000000000e+00
0.000000000000000000e+00 3.669017580175420790e+00 4.301284242370311262e-01 2.830774318462776860e-03 0.000000000000000000e+00 9.344673882381937885e-11 1.758085178660810266e+00 5.071207841810545126e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.623154932454784483e-01 4.692433997886616970e-01 4.214416471442426998e-04 0.000000000000000000e+00 5.712208746950807928e-11 4.883437883359949550e-01 4.439215366906190398e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.466048389546678425e-02 4.011058456382772808e-01 1.129453573897096566e-02 0.000000000000000000e+00 3.125024632877130498e-11 1.875111051091314096e-01 5.174740793065558092e-09 0.000000000000000000e+00
0.000000000000000000e+00 7.465282838084191623e-03 1.581759405721270273e-01 1.103322610576011956e-02 0.000000000000000000e+00 3.584675475115224969e-11 1.674381443212984433e-01 5.904899618315100954e-08 0.000000000000000000e+00
0.000000000000000000e+00 3.770833442079071611e-03 2.260335435220355363e-02 6.888107180755125361e-03 0.000000000000000000e+00 7.140011430446294544e-10 2.385076817612246103e-01 1.221049728874200058e-07 0.000000000000000000e+00
0.000000000000000000e+00 5.347037750578753895e-04 1.862917713821664600e-01 7.599679115320138664e-03 0.000000000000000000e+00 2.412272138421364166e-10 8.774512776908507949e-02 5.109774370992236700e-08 0.000000000000000000e+00
0.000000000000000000e+00 7.472967645120134244e-04 2.041867084356853990e-01 5.164516426079603095e-03 0.000000000000000000e+00 2.680561802043647570e-09 2.184924541552026034e-02 4.819755388675529084e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.489558654834571751e-03 2.321121977799810443e-01 7.658372282346038139e-03 0.000000000000000000e+00 6.486251987399994924e-10 1.878530615373440529e-02 3.607554227811564940e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.938263532103157074e-03 2.638028147596779838e-01 2.273168945746842015e-02 0.000000000000000000e+00 2.585162828067645071e-09 2.854411893351001608e-02 3.543282979006448126e-08 0.000000000000000000e+00
0.000000000000000000e+00 7.494542252680634099e-04 8.834245753488816078e-02 3.316619194065376086e-02 0.000000000000000000e+00 4.578763526765931659e-09 5.190396442354322515e-02 4.405969131307003072e-08 0.000000000000000000e+00
0.000000000000000000e+00 3.963084209338300565e-04 1.367931744914172576e-01 4.455490881256526925e-02 0.000000000000000000e+00 1.881805341261396235e-08 1.588682916853070837e-01 1.181358757791138417e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.532528563111860562e-04 2.572364073741145174e-01 5.218299487699566523e-03 0.000000000000000000e+00 4.898945379135787359e-08 5.866317022345901577e-02 4.129030704547787697e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.810176241368237088e-04 8.216715239153083994e-01 1.274920661925931127e-02 0.000000000000000000e+00 1.276243163938010093e-07 1.227781843041116927e+00 7.188418010859513102e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.402671132746977718e-04 1.269971211785364762e+00 6.300462804694327568e-02 0.000000000000000000e+00 5.613859376905026928e-07 2.738951923468592842e+00 7.187408963400016822e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.295661879448583295e-04 7.843180574962571594e-01 2.644199819709336929e-01 0.000000000000000000e+00 7.160226208989598819e-07 2.530248784692502806e+00 2.690722548966042904e-08 0.000000000000000000e+00
0.000000000000000000e+00 5.576998832081478267e-04 1.403991792914635051e+00 3.466349478546550400e-01 0.000000000000000000e+00 5.289086183775603360e-07 2.639203348677150451e+00 2.014474118716701703e-08 0.000000000000000000e+00
0.000000000000000000e+00 8.747988179877166058e-04 1.196807420653580367e+00 1.800278209900262605e-01 0.000000000000000000e+00 3.777633332338463615e-06 3.341411813896888461e-01 2.409299116307323793e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.122182264700248934e-03 1.321912947378210301e+00 1.597163948342072981e-01 0.000000000000000000e+00 5.813445565672801777e-06 1.151992205297801553e+00 4.447607468346435814e-08 0.000000000000000000e+00
0.000000000000000000e+00 3.190048326395238977e-03 2.203135773741113468e+00 5.663269597143148065e-02 0.000000000000000000e+00 5.639962877390151965e-06 1.531731458739136187e+00 5.063319310498207029e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.405420415176978190e-03 1.546103369095847002e+00 4.133802814016514227e-02 0.000000000000000000e+00 2.154489153207689149e-05 3.661835587012179372e-01 1.403434367310899572e-08 0.000000000000000000e+00
0.000000000000000000e+00 9.812707047491789521e-04 3.821959853299020660e-01 4.482533834755030033e-02 0.000000000000000000e+00 5.172589593578955742e-05 8.903549393076863605e-02 7.590879663268397693e-08 0.000000000000000000e+00
0.000000000000000000e+00 5.035091839879695402e-06 2.794397246351913999e-01 7.008059622885259854e-02 0.000000000000000000e+00 5.355737071022588562e-05 1.136406491657947770e-01 4.150340365286287699e-08 0.000000000000000000e+00
0.000000000000000000e+00 8.007483470195979238e-06 1.679558735475888132e-01 1.719129197104183882e-01 0.000000000000000000e+00 2.844245324928332334e-05 1.281295210944202456e-01 1.114261118808512277e-06 0.000000000000000000e+00
0.000000000000000000e+00 4.216506971736867857e-05 6.502140410290907502e-01 6.181678071854605772e-02 0.000000000000000000e+00 3.229781798548643374e-06 1.876085314270161952e-01 1.012655277955573162e-06 0.000000000000000000e+00
0.000000000000000000e+00 6.102099450975078477e-05 8.414467068350983681e-01 4.451861204837188613e-01 0.000000000000000000e+00 1.296133695366455156e-06 3.949116731728092855e-01 4.441358836928818445e-07 0.000000000000000000e+00
0.000000000000000000e+00 4.899266821934890071e-05 4.809868789704543346e-01 2.332086270817920193e-01 0.000000000000000000e+00 1.736661396624829282e-06 7.018372220244063486e-01 9.627691169509891758e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.427526182006943669e-05 4.687447944935301813e-01 1.108401500784734484e-01 0.000000000000000000e+00 4.510557085717964322e-06 1.113251659678545780e+00 2.166204460852776824e-07 0.000000000000000000e+00
0.000000000000000000e+00 6.088800066551519320e-06 5.767746850748810550e-01 3.496652584959288740e-02 0.000000000000000000e+00 8.429475785275315430e-06 1.759490267894933346e+00 1.268291812949282680e-07 0.000000000000000000e+00
0.000000000000000000e+00 2.290712842692919262e-06 5.704273201712329877e-01 3.542357900183622406e-03 0.000000000000000000e+00 9.548688432144627188e-07 2.435130672274491703e-01 1.215267076889200560e-07 0.000000000000000000e+00
0.000000000000000000e+00 8.971816340465041625e-07 4.523242059948306970e-01 2.814566607460455751e-03 0.000000000000000000e+00 4.548212341562848003e-07 5.259506570868759112e-02 4.007079049306914398e-07 0.000000000000000000e+00
0.000000000000000000e+00 6.677944220432256526e-07 2.659961362537875962e-01 3.446563018715178423e-03 0.000000000000000000e+00 2.468407647940477251e-07 4.167873590538501705e-01 5.618505579549387780e-07 0.000000000000000000e+00
0.000000000000000000e+00 6.221272809563827892e-07 1.482813676971323769e-01 2.656656995836741055e-03 0.000000000000000000e+00 1.805483711942377100e-07 1.302132947821822206e+00 3.325607368114528298e-07 0.000000000000000000e+00
0.000000000000000000e+00 9.137747145437663627e-06 1.462156683931645773e-01 5.460687035846293474e-03 0.000000000000000000e+00 2.836148228227469294e-07 2.635671522771689257e-01 5.132575916564056267e-06 0.000000000000000000e+00
0.000000000000000000e+00 8.191060388286486982e-06 5.610497468210779055e-03 3.101944310077484664e-03 0.000000000000000000e+00 9.811716238563487232e-07 2.272589660175498572e-01 1.236625198471658519e-06 0.000000000000000000e+00
0.000000000000000000e+00 5.995894747315248040e-06 9.029611751998125116e-03 9.454198476573937894e-04 0.000000000000000000e+00 1.722386544785881208e-07 3.488282047037029321e-02 5.854305681333519613e-07 0.000000000000000000e+00
0.000000000000000000e+00 3.358620558163083224e-06 6.416208976264675505e-03 1.284017453269825464e-02 0.000000000000000000e+00 1.259678857555606812e-07 1.601620816692235841e-02 4.770062015401753480e-07 0.000000000000000000e+00
0.000000000000000000e+00 2.415304564888746376e-06 3.629506438123556757e-03 4.496878288315944955e-04 0.000000000000000000e+00 1.188861564337839225e-07 2.247815463955912460e-02 3.045249786577117481e-07 0.000000000000000000e+00
0.000000000000000000e+00 8.949400187488938086e-06 3.863125794888351994e-03 3.152715020836336182e-04 0.000000000000000000e+00 1.403130261028157796e-07 2.952245087473750682e-02 8.295236234451247003e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.132013660205731683e-06 5.161102727306158752e-03 1.043211632241092214e-03 0.000000000000000000e+00 4.645554871611549131e-07 3.275877895371706594e-02 4.713916296924372790e-07 0.000000000000000000e+00
0.000000000000000000e+00 3.661241115656159104e-06 4.855788476354327282e-03 5.566764526557015308e-04 0.000000000000000000e+00 2.365211696834513694e-06 1.608474822890300360e-02 4.913614988218940235e-07 0.000000000000000000e+00
0.000000000000000000e+00 2.568175501238845882e-05 4.205640826452415604e-02 4.756735815726948662e-04 0.000000000000000000e+00 1.690567526658447734e-06 1.613979090254842597e-02 7.547591348848847572e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.891368391979364496e-05 2.628360801932736954e-02 3.516396960387440014e-04 0.000000000000000000e+00 2.098699082950626700e-05 2.885600588085627735e-02 7.892475668304202372e-08 0.000000000000000000e+00
0.000000000000000000e+00 5.631779433850065254e-05 1.048310548872139793e-02 3.468794271275019029e-04 0.000000000000000000e+00 1.261884171969620817e-05 1.926198522338242597e-02 7.671962100839139962e-08 0.000000000000000000e+00
0.000000000000000000e+00 7.436983510373298403e-05 2.337046216555558470e-02 8.431469627215175714e-05 0.000000000000000000e+00 1.071457662558956976e-05 3.199890288135871005e-03 7.447362023334409757e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.434843214687773538e-05 9.074557531385073206e-02 1.894098166134213358e-04 0.000000000000000000e+00 9.039508113511023144e-06 4.791344770329694462e-03 2.863660442053022565e-08 0.000000000000000000e+00
0.000000000000000000e+00 4.588774174313873529e-05 3.086162163001123782e-01 4.242063397763911562e-04 0.000000000000000000e+00 1.213153136776754884e-05 2.484691828815357995e-02 1.002811223837339076e-09 0.000000000000000000e+00
0.000000000000000000e+00 6.679617540664452009e-05 1.380590244717288528e-01 4.093944928872743881e-04 0.000000000000000000e+00 1.808246381076064700e-04 1.487337311602750754e-02 1.078790343692685731e-08 0.000000000000000000e+00
0.000000000000000000e+00 8.280393237094661654e-05 1.737729360710194570e-01 2.881548785263874811e-04 0.000000000000000000e+00 1.281063612951313820e-04 1.489693772768679036e-01 1.205948641318258074e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.018482631462174858e-04 2.515376789218228826e-01 1.050367811985284967e-03 0.000000000000000000e+00 1.464903339371374825e-05 2.785886984156310531e-01 9.385234831306560805e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.554629091705656658e-04 2.065992557781665684e-01 4.898924140076822134e-04 0.000000000000000000e+00 2.662453067497882290e-07 6.636498931650046396e-02 1.461293684929710537e-08 0.000000000000000000e+00
0.000000000000000000e+00 6.183224182107734460e-04 1.861508388095965139e-01 1.986858010949648506e-03 0.000000000000000000e+00 9.596618149612937423e-08 1.054614341789260196e-01 1.464112097801033721e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.634992053290138024e-04 2.638336583384980338e-01 1.035405537792425485e-03 0.000000000000000000e+00 1.707487658642470229e-07 6.884534233973282902e-02 1.220960404842692432e-08 0.000000000000000000e+00
0.000000000000000000e+00 8.230460788462443328e-04 5.945075210803112131e-02 3.420486550017077382e-03 0.000000000000000000e+00 4.213276119840773105e-08 2.441583376678052933e-02 5.245092445878254635e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.953734109057062311e-04 4.123134837381380036e-03 3.584810712115476844e-04 0.000000000000000000e+00 9.165515006043648635e-07 2.546366801152679174e-02 1.701384189460602164e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.775953690616960086e-04 6.088119496667028160e-03 2.288978511545679837e-04 0.000000000000000000e+00 1.634925892978515506e-07 4.548914513269476656e-03 9.634990175051513182e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.979307135241841246e-04 6.856204397820820848e-03 9.309735681636950794e-05 0.000000000000000000e+00 1.205706639416416642e-06 2.878929322493752746e-02 5.291166392127777666e-09 0.000000000000000000e+00
0.000000000000000000e+00 5.475690413771263092e-05 4.559411101528522761e-03 7.157061996068446788e-05 0.000000000000000000e+00 1.420143972104048699e-06 4.901058904380902435e-03 2.103251030730840942e-09 0.000000000000000000e+00
0.000000000000000000e+00 2.086180602434590934e-05 3.298021254426756078e-03 7.944682063613075693e-05 0.000000000000000000e+00 2.570071172447029473e-06 5.287311040092401021e-03 5.794039975932586763e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.549205643366052996e-05 4.418475994653445378e-04 4.585864675211072264e-05 0.000000000000000000e+00 9.096978092700399728e-07 1.975973646355420887e-02 1.955680811667597875e-09 0.000000000000000000e+00
0.000000000000000000e+00 6.097636093950994961e-05 1.073789198741186175e-03 1.274907818515203183e-05 0.000000000000000000e+00 6.475807393962692685e-06 2.506701791210291450e-02 1.509019564374533431e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.075143554949636574e-05 2.307116359893008738e-03 1.407853902565477381e-05 0.000000000000000000e+00 1.502108789212501081e-05 1.276404858293203326e-01 4.643836019905837498e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.132144631770333288e-05 2.238560044785936360e-04 5.663652369001302526e-04 0.000000000000000000e+00 4.854567420270680440e-06 7.249720314265074850e-02 3.972981171570490597e-09 0.000000000000000000e+00
0.000000000000000000e+00 8.643949698472103995e-05 3.014546090674289014e-05 1.343577868134621144e-03 0.000000000000000000e+00 1.414821181156265782e-05 4.303925705119169415e-02 1.738796350405391279e-08 0.000000000000000000e+00
0.000000000000000000e+00 2.539881021076430007e-04 2.864018257811455691e-05 1.054429742064299071e-03 0.000000000000000000e+00 2.999188618865937219e-05 1.358391738085571593e-02 9.128011372971101962e-09 0.000000000000000000e+00
0.000000000000000000e+00 4.006219141404801162e-03 8.676836232623002024e-05 1.111432998436903772e-03 0.000000000000000000e+00 1.724014641930967127e-05 1.104007700585516935e-02 2.874287270302332742e-08 0.000000000000000000e+00
0.000000000000000000e+00 4.343999239976249239e-03 1.403258554365692729e-04 2.786760502137712375e-04 0.000000000000000000e+00 9.246664735979766314e-05 5.572991091012613474e-02 1.295961267617536685e-07 0.000000000000000000e+00
0.000000000000000000e+00 1.183818230645783181e-03 1.173014720768661851e-04 1.269909304541985543e-04 0.000000000000000000e+00 9.446997840946006516e-05 4.222908861375326839e-02 5.770031048125107186e-07 0.000000000000000000e+00
0.000000000000000000e+00 1.617812468660928364e-03 1.396221881820889428e-04 2.678582078329274724e-05 0.000000000000000000e+00 7.919744538485561796e-05 2.839069939519925020e-02 4.887933915431625678e-07 0.000000000000000000e+00
0.000000000000000000e+00 4.047345447828008987e-03 1.295950060819197800e-04 1.235367075932792320e-05 0.000000000000000000e+00 1.056862931676846043e-04 3.105252458943160571e-02 9.804182633421528571e-07 0.000000000000000000e+00
0.000000000000000000e+00 1.783920497305624669e-03 3.071153366475857334e-04 8.801709881668923409e-07 0.000000000000000000e+00 4.447476976561419388e-05 6.364558112500529052e-03 9.243874312363176084e-06 0.000000000000000000e+00
0.000000000000000000e+00 9.473367271381479687e-03 2.152066120351292685e-04 1.487651499015773760e-06 0.000000000000000000e+00 5.101324499931268139e-05 2.584034033916418529e-03 1.475472964048106464e-06 0.000000000000000000e+00
0.000000000000000000e+00 9.764717919685771130e-03 8.021263225488109135e-04 5.546170462979813984e-06 0.000000000000000000e+00 3.150404187493793345e-05 4.235496318299065109e-03 1.234202054583282994e-05 0.000000000000000000e+00
0.000000000000000000e+00 9.457561510024468585e-03 2.854291621151820312e-04 3.285330957471269901e-05 0.000000000000000000e+00 1.327062578126768261e-05 1.055538246927608558e-04 7.068043779351695466e-05 0.000000000000000000e+00
0.000000000000000000e+00 6.245472827043516313e-03 2.836817557527178974e-05 1.130326311565936210e-04 0.000000000000000000e+00 1.148710704453590782e-04 9.415535925078082546e-05 1.361642098200671158e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.956849827465765093e-02 1.300218572741573635e-04 6.066372238430162655e-05 0.000000000000000000e+00 1.594885500373627719e-04 1.564683452461875348e-04 1.954134004524654526e-04 0.000000000000000000e+00
0.000000000000000000e+00 4.356918780024023052e-02 2.212721068068799349e-05 1.445523319650360750e-04 0.000000000000000000e+00 6.037570237986509972e-04 2.555260732859108747e-04 9.216058765833907637e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.098848656921075882e-02 1.361109087833958092e-04 1.942754837757156806e-05 0.000000000000000000e+00 5.616141496606620034e-04 1.602110841943881977e-04 7.838305052840140738e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.468483156074436857e-01 1.021316769293443134e-04 4.310801421023873381e-05 0.000000000000000000e+00 6.201839220498496204e-04 1.341553966214828986e-05 1.051241900208477707e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.012275250737678167e-04 7.594464549100669111e-05 1.166259885926143009e-05 0.000000000000000000e+00 2.401417353727722248e-02 4.154696622065911057e-06 2.405853037621528620e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.744820457696855597e-04 1.408338264533739287e-04 6.921465596493882105e-07 0.000000000000000000e+00 3.440807551764681407e-03 4.550478290897117699e-06 8.612409903556912140e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.222981242703634634e-04 1.674463431378294526e-04 9.799129369631380834e-08 0.000000000000000000e+00 3.947199503584531338e-05 1.199823315483560345e-05 1.798601813304834002e-03 0.000000000000000000e+00
0.000000000000000000e+00 7.663122552338612450e-06 1.854184064851310289e-04 4.980582107541189448e-08 0.000000000000000000e+00 2.872492830155059693e-05 1.644809241055343725e-06 3.594024389308858505e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.482823700924598733e-05 6.223587112795086465e-05 2.777934789095823119e-08 0.000000000000000000e+00 5.398008354602097371e-05 3.954371776582406615e-07 2.402832285425628850e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.225121304785735077e-05 1.577414547322075755e-03 8.220200641751495973e-08 0.000000000000000000e+00 3.105691755019207768e-05 4.460854771231741518e-07 8.332089394523972681e-02 0.000000000000000000e+00
0.000000000000000000e+00 7.983241533505718333e-06 5.999938361303224117e-03 2.693341026096456319e-08 0.000000000000000000e+00 3.494905918673397744e-03 4.859935375324507923e-08 2.043612229269111888e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.448156913475605105e-05 1.262451764404108265e-02 4.275691988508211157e-08 0.000000000000000000e+00 9.250536050604387175e-03 3.619680792993401840e-08 9.773133464413375632e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.435011263188113170e-05 1.761934671345496278e-02 4.347722151488423726e-08 0.000000000000000000e+00 2.064297369095285939e-02 1.353831298025843376e-08 2.021111057126719762e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.036583626662942383e-04 3.432319511491951913e-02 7.375429039391873999e-08 0.000000000000000000e+00 5.679430990488706747e-04 1.697853991417919252e-08 1.669286174638601183e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.382500561930973610e-03 2.796026289826992195e-01 8.099874093546696491e-08 0.000000000000000000e+00 3.824608437754397033e-04 3.318135155625478893e-08 4.132017318404933581e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.797953412504035904e-03 8.967431546392717889e-01 4.978718707218632271e-09 0.000000000000000000e+00 3.635847150728831970e-04 1.872913467328565295e-08 1.783545138338011038e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.027338388741341951e-02 4.723351586871512575e-01 3.376991813277560010e-09 0.000000000000000000e+00 1.685477281022919674e-03 1.709039699723596638e-08 2.616734095458074782e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.736105103115543037e-03 3.097059972538881989e-01 8.362382161811152826e-10 0.000000000000000000e+00 1.362875194126206366e-03 3.577168693819320404e-08 9.483309816710640272e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.910141589948960175e-03 3.046812978280951101e-01 6.271756041437073494e-10 0.000000000000000000e+00 1.591425811319870163e-04 2.778145066996586819e-08 1.164310049093687099e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.574855175751779475e-03 4.092773802815202755e-01 1.223633188730529622e-09 0.000000000000000000e+00 1.523034901474892822e-04 5.693242921150924647e-08 1.116919921105233415e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.631646575243220813e-03 1.279326674601783120e-01 6.418828114122436468e-09 0.000000000000000000e+00 4.457058204443717451e-04 4.731697083809826156e-08 4.312160998599001704e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.098247916246880042e-02 1.394013702815535272e-01 1.777373947072807879e-08 0.000000000000000000e+00 1.322894810586224467e-03 8.533203918031323242e-08 2.680877885574480812e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.940255244226877368e-02 1.519794408734877200e-01 1.803431364802453730e-07 0.000000000000000000e+00 9.031212187123666872e-04 6.920960733386454720e-08 8.385008839043134321e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.773167602379387489e-02 1.102697422889228340e-01 9.267116636805445339e-08 0.000000000000000000e+00 7.578849317044028750e-04 3.237102706904714056e-07 9.636995904296955517e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.350608509927140044e-01 1.464096421814993776e-01 2.664315692090470544e-07 0.000000000000000000e+00 1.299375220238735201e-03 3.425097746428100630e-07 6.231550347708247894e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.080431637545175350e-01 1.287300117313107117e-01 2.851240601534381774e-07 0.000000000000000000e+00 3.054703640744311100e-03 5.287843554922954656e-07 1.654445931165718642e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.483296522990238508e-01 1.564002902486444357e-02 2.377414793196328341e-07 0.000000000000000000e+00 1.124375150674585856e-02 5.003863510646265435e-07 3.314526378352011804e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.462039147597672520e-02 2.058591943378972403e-02 2.332333639960429052e-07 0.000000000000000000e+00 7.162371345427664612e-03 8.875481756906021884e-07 4.873552687544319695e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.713763272523249115e-01 3.631810912552298209e-02 1.352976669879887102e-07 0.000000000000000000e+00 9.346318552710615457e-02 6.325155091689800188e-07 4.442042967004730669e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.199523877314029402e-02 4.827441766181171656e-02 1.881398486292251420e-07 0.000000000000000000e+00 1.845304170596549498e-01 3.811118130324137422e-07 4.243598168053569486e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.891448118133696898e-02 2.569857604021546366e-02 1.473245718247505904e-07 0.000000000000000000e+00 1.102734114904146967e-01 9.607554074790889256e-07 2.057960671548245413e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.931345936188665846e-02 4.671934937782396859e-03 1.823436822988558747e-07 0.000000000000000000e+00 1.794219666755278442e-01 1.603783705902885107e-06 4.268406389393561429e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.428839061914257802e-01 3.418863685650468977e-03 1.251698292422086645e-07 0.000000000000000000e+00 4.248661241188692733e-02 5.767107501055481284e-08 2.944023491770927925e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.144073393794976412e-01 8.566581754570755033e-03 1.652530527558389193e-08 0.000000000000000000e+00 2.180952271266123604e-03 8.665200736172267211e-07 2.011082066633921861e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.997054284126800416e-01 4.269947228013005677e-03 4.937128853259601504e-09 0.000000000000000000e+00 2.055712531108001666e-03 6.858704953010380329e-07 3.952545023434856919e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.333296073230463563e-01 3.256614643612522342e-03 1.369320807394230202e-07 0.000000000000000000e+00 2.142962488393419448e-03 1.036539325153825183e-06 3.588265492445808502e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.685556959351184658e-02 3.113547548572913153e-03 2.592123741676958331e-07 0.000000000000000000e+00 1.550485012514825865e-03 5.022417988664028942e-06 4.438043859075666009e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.197538287558929368e-02 6.170094736505355067e-03 4.214400047006989084e-07 0.000000000000000000e+00 2.064119236663100685e-03 6.041314264311090790e-06 8.678415015607622574e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.735990250167751763e-03 8.757141609720683201e-03 1.991221144049359713e-06 0.000000000000000000e+00 2.164198924921516536e-03 1.314456659324628007e-06 1.498586824699001396e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.237868208445543027e-03 2.724845565013569830e-03 1.273740354228692367e-06 0.000000000000000000e+00 1.004547570077484733e-03 1.087181615077701357e-06 7.087104613329605618e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.561724781155865698e-03 3.538613472042657915e-04 2.494706487195837429e-05 0.000000000000000000e+00 6.581997511871553845e-04 1.059335821759624219e-06 1.019453221050407477e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.731921274211663990e-03 5.736442529489820712e-04 1.664412734788647992e-05 0.000000000000000000e+00 1.437850742208985526e-03 1.142880570817552102e-06 2.151413510401682494e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.831762607458601812e-04 3.336499124850324021e-04 1.576177546201729275e-06 0.000000000000000000e+00 7.633329477235154719e-04 2.599692657927665624e-06 1.342856379231363029e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.280562404993336385e-04 5.790127553848897247e-03 8.825281716579285173e-06 0.000000000000000000e+00 4.452202525079151403e-05 1.813009414796709257e-05 1.100830172381131122e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.150898853103422302e-04 3.766901467965260153e-01 5.103003413920720248e-06 0.000000000000000000e+00 5.325154555415418864e-05 1.415546793532067871e-05 6.252287850306059540e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.181548789343480672e-04 1.119781695919475420e-02 1.468431543334688935e-06 0.000000000000000000e+00 1.233201087750973872e-04 1.880010411026523109e-06 4.715931244184120436e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.110748334924303533e-05 1.455084290163262493e-03 9.591227094142293479e-07 0.000000000000000000e+00 1.628050541220537326e-04 6.090761945014751987e-08 5.829748452613918615e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.721309300060018246e-07 1.668615936283898357e-02 1.355270140654832771e-06 0.000000000000000000e+00 1.461068238414931940e-04 1.794563394286138238e-06 1.504097196772528205e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.476661500591346561e-07 2.255345684272271750e-02 8.973655334396977576e-07 0.000000000000000000e+00 1.611570415255074949e-04 1.332437361307614250e-06 4.014287461575577476e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.235205582947820202e-07 1.243204374926482197e-01 6.851189993005343886e-07 0.000000000000000000e+00 1.863630410932541972e-04 1.659703637111577457e-06 6.320952299245963246e-02 0.000000000000000000e+00
