word.concentration.1	word.concentration.2	word.concentration.3	
9.712984721070155203e+00 9.735460454289283305e+00 9.649347153529665988e+00
9.538776420955608515e+00 9.706284956960672616e+00 9.220379921000409595e+00
8.973984881179635664e+00 9.498312589999832412e+00 9.503522795583160487e+00
8.871624519736085901e+00 9.471985265314295077e+00 8.971971728722600403e+00
9.759072976181801806e+00 7.863034629603749437e+00 9.886176236513946947e+00
9.158365105556455887e+00 8.437927232735203731e+00 8.444857914788817865e+00
9.495886096362243123e+00 8.122069390800149336e+00 8.548473050545720042e+00
9.809443192503032094e+00 8.034856391987986513e+00 8.964087531773445860e+00
9.809991411490253554e+00 8.463978574031436608e+00 8.299216407509383941e+00
9.094314873472844951e+00 8.680737744380907728e+00 8.804177615891269681e+00
9.922892990187003548e+00 8.946348888016562029e+00 9.847072624872433622e+00
9.603668115704428132e+00 7.912942143977270248e+00 9.404118395220306681e+00
9.154590983471560861e+00 7.353348850307193985e+00 9.397165873745226605e+00
9.625430331326651157e+00 9.049375370198417201e+00 9.296319535633539743e+00
9.525419299765077952e+00 8.990344174767487928e+00 9.646355933920606418e+00
9.596043859143371435e+00 9.290563513187885647e+00 9.996440990840646634e+00
9.067705680202994500e+00 9.947142106516372095e+00 9.291188426634295894e+00
9.081606967349866721e+00 9.179476277257991867e+00 9.787248957591307530e+00
9.723817626793156421e+00 8.986285217987930451e+00 9.848549248209558016e+00
9.022334855454140268e+00 9.973678407855134154e+00 9.978351373023247817e+00
8.930486660030791057e+00 9.906146854908769228e+00 9.706018996637432394e+00
8.531795514109527190e+00 9.429144801794997477e+00 9.680661894352285302e+00
8.594036124016554368e+00 9.421590184651305933e+00 9.108273644673007041e+00
8.527300134813939891e+00 9.043058047452426251e+00 9.924320337179032947e+00
9.221083367439613099e+00 8.958483760466078749e+00 9.198082960094726701e+00
9.279522153623309677e+00 8.900075844609627751e+00 9.269122749147898688e+00
8.633035451210748334e+00 7.676596598852064801e+00 9.248433015456651418e+00
9.674814533221308466e+00 9.269959329940649084e+00 9.315853454249168664e+00
9.804177240072680988e+00 9.451530014352169218e+00 8.934822553076779528e+00
9.444620211082712657e+00 5.630648475179296675e+00 9.583778958847213758e+00
9.679103345094414834e+00 9.067387294029892075e+00 8.629459907682239361e+00
9.417876327338037257e+00 9.021032442642622939e+00 8.692069289039935143e+00
9.480565271615089884e+00 9.101708024805805763e+00 7.643571664074269023e+00
9.412383486478221428e+00 9.838754378414996893e+00 8.043207691632213496e+00
9.643449752199581226e+00 9.590891829538154667e+00 9.913818294475674975e+00
9.783018439367765495e+00 9.335074312744424674e+00 9.855608759988250256e+00
9.697512422716696889e+00 9.680740498599671895e+00 9.410602227057509594e+00
9.399061152199946534e+00 9.807497263385766217e+00 9.182773239648659214e+00
9.333115874331035400e+00 6.935417810261693461e+00 8.617881471941926108e+00
9.359133695344308279e+00 8.998538264381561902e+00 9.198360422312529039e+00
9.433331577839750182e+00 9.798437257496358299e+00 9.608595517777299477e+00
9.941302719337205218e+00 8.611450258885751552e+00 9.806612628271537346e+00
8.684631118905553393e+00 9.353347384405777731e+00 9.773720843770540512e+00
9.587133126657070292e+00 9.673519498030451302e+00 9.827099247285381978e+00
9.087380170009973668e+00 9.852421411536825602e+00 9.057586075021610839e+00
9.267859330871667467e+00 8.533560147587397893e+00 9.801190433935792257e+00
9.555516381175275242e+00 8.978053115455727706e+00 9.902057795883543179e+00
9.788532253811780492e+00 8.561607044702942204e+00 9.999222426948167097e+00
9.966063223820368577e+00 8.307653115436604452e+00 8.904461143531351652e+00
9.914136020169960872e+00 8.757049542772149309e+00 9.253531520314346892e+00
9.546878761372251887e+00 8.807307741646802413e+00 9.995639504216365268e+00
8.624773984133065952e+00 8.914909584075289217e+00 9.668645692255354973e+00
7.918014455965218801e+00 8.820323942207210166e+00 9.769715417220989906e+00
9.473948690055612687e+00 8.282510299127293862e+00 9.652804352946933619e+00
9.526109259301573928e+00 7.900028622826726021e+00 9.969479424786717559e+00
9.540495189132368381e+00 9.790881241834776816e+00 9.616033523263007865e+00
9.614580251616366979e+00 9.810960991582321711e+00 9.875633488681234695e+00
8.893381855411911729e+00 9.865369741282076888e+00 9.848715306622452204e+00
9.815744596286791079e+00 8.229286370498508418e+00 8.912647780030825473e+00
9.606462991949953789e+00 9.092515980616473925e+00 9.015341893869418755e+00
9.711524528936759992e+00 6.714660886149492747e+00 9.310998750359983589e+00
9.634810096653069422e+00 8.275137939810671028e+00 8.491964495355627918e+00
9.758878078289569657e+00 9.436119605075942829e+00 7.663633269892832445e+00
9.591762515286943014e+00 8.555201191818811779e+00 9.682666567100257637e+00
9.476482610112556770e+00 9.458509941785997910e+00 9.795925546528200911e+00
9.301071026376751760e+00 9.810350421092163486e+00 9.620871789331648216e+00
9.202918497239389595e+00 9.088755464888691904e+00 9.817324421664229916e+00
8.455646763241157160e+00 9.217121707635046235e+00 9.659366430662096548e+00
8.691100365857753474e+00 9.480444151682815956e+00 9.944335070282445344e+00
9.608800622019577631e+00 7.898202192383715570e+00 9.999476453011393318e+00
9.978461559049399909e+00 9.739607140288086384e+00 9.706623999301310590e+00
9.864978062639080392e+00 9.978306639097239028e+00 9.593808390823122423e+00
8.501015537225670826e+00 9.553247640088420312e+00 9.453770026227431345e+00
7.774537023862970742e+00 9.100859075689015754e+00 7.845177081261557994e+00
8.484318324671182410e+00 9.387250416304629752e+00 7.320550456272628459e+00
8.150197241789886249e+00 8.815308782648557440e+00 6.250081708446042050e+00
8.164661051748657528e+00 8.915895146260700344e+00 5.663143499529906144e+00
9.261398578217452382e+00 9.694138025236842537e+00 9.840051051161537998e+00
9.816120914666063513e+00 8.042338033155896682e+00 8.355482425060337448e+00
9.985878579905421049e+00 6.280670331026573905e+00 9.471596573874336400e+00
9.826349024086164619e+00 8.766395446622562204e+00 9.959101491799211558e+00
9.925657063661489588e+00 9.398610079164528841e+00 9.541628927650988246e+00
9.796440322443171311e+00 9.564943133309709467e+00 9.996590548249121966e+00
9.534575083648347160e+00 9.511286062442190214e+00 9.998027756875641714e+00
9.546159608146925990e+00 9.309980304105160087e+00 9.472092048319039392e+00
9.694751994546527030e+00 9.602829014259008034e+00 9.729263618113229484e+00
9.928532498816380780e+00 9.517135104916185639e+00 9.902986233492450552e+00
9.820472944847447039e+00 7.672865160988053823e+00 9.823595440795232392e+00
9.805453491616816564e+00 9.406827671296680293e+00 8.471953232336726813e+00
8.876925297908561774e+00 9.187132263936792498e+00 8.507833858612965372e+00
8.782833983098305097e+00 9.324296810262250546e+00 8.463636210343233657e+00
7.713004719813472576e+00 9.424245278304979934e+00 9.738901495525755792e+00
7.305193619828216356e+00 9.838043477732105302e+00 9.921697500859920638e+00
9.474952739947314129e+00 9.475613707287873666e+00 9.542513015467639192e+00
9.674864026869776978e+00 9.630234080303598176e+00 9.678734359006007537e+00
9.581327457553312499e+00 9.924781066085289538e+00 9.989862453422365007e+00
9.222610657329392225e+00 7.576139032475381896e+00 9.892877806241944683e+00
9.721139606324697979e+00 9.417166522189834410e+00 9.768693435368993150e+00
9.778798886039886895e+00 9.549024812082112845e+00 9.677646495998937226e+00
9.342265809904073848e+00 9.786169077500295188e+00 9.947880504427340398e+00
9.331570854830898654e+00 9.593582537835112944e+00 9.709970639771388079e+00
8.011638263265789206e+00 9.308592622851099563e+00 9.498372614796203095e+00
8.213368618532978616e+00 9.149391497683447838e+00 9.545790165792626070e+00
9.141488198596158909e+00 8.433293825639369246e+00 9.567041545483069953e+00
8.844723021301495791e+00 9.668066477878998199e+00 9.580718795746728134e+00
9.789477548952557839e+00 9.923664318814289231e+00 9.841772761218685162e+00
9.868276222193255620e+00 9.796277887629914360e+00 9.236269078569216973e+00
8.345694149964609565e+00 9.753280264308033409e+00 9.823233755050182481e+00
9.159305655912575617e+00 9.793293475197179632e+00 9.746594581471105911e+00
9.617162111218320319e+00 9.946148229786578199e+00 9.872117601137443188e+00
9.939153913940371510e+00 9.945850691305411218e+00 8.617842965270179789e+00
9.879700673733601946e+00 9.767364367252715951e+00 9.395439911022215540e+00
9.906717323912706874e+00 9.683910245103762193e+00 9.593451880904256157e+00
9.710533627664284850e+00 9.832498148323962184e+00 9.120244012285565915e+00
9.794879307063503404e+00 9.893258813394997020e+00 9.198310690057239114e+00
9.951791324162337915e+00 9.819206599943516522e+00 9.389978726004878595e+00
9.957900809785932950e+00 9.842396114855649358e+00 9.252163406720464778e+00
8.345750815909404707e+00 9.928851019576686809e+00 9.529400996013308145e+00
8.239669015748988912e+00 8.561736910713737103e+00 9.398741039402093378e+00
9.845373751271315754e+00 9.473271391105614114e+00 9.732392181608451764e+00
9.334516892095608753e+00 8.780864518757155679e+00 9.686383384592524237e+00
8.781019397817702909e+00 8.656061898149337352e+00 9.757241516933785164e+00
9.743129116746485963e+00 8.257768579076110171e+00 9.905246669424816020e+00
8.239766638066086557e+00 8.372415788677823656e+00 9.858826387738957919e+00
8.919113782484265229e+00 8.673866255533905445e+00 9.938309354581285504e+00
8.991211157377200891e+00 9.148119242405277518e+00 9.868028802517457621e+00
8.294863255011776459e+00 8.089924822799867243e+00 9.041115205092978613e+00
9.958919467721665697e+00 9.075489156781644695e+00 8.690838038468543303e+00
9.963062441745980991e+00 9.264168936261116372e+00 8.466334440400109074e+00
9.330157359209991341e+00 9.626786563654643913e+00 8.101609479182787510e+00
8.740621851110331519e+00 9.309905448676182971e+00 9.854513235244057867e+00
9.325238482212357738e+00 9.293957678341874029e+00 9.305937356145259187e+00
9.632881737160252200e+00 9.767055401607869669e+00 9.916784738758401829e+00
8.857112026768929169e+00 8.355897634784415828e+00 9.968100439938281099e+00
8.557536470556431851e+00 8.220537137035881514e+00 9.811357593846157243e+00
9.876032335482760161e+00 9.892748658736348233e+00 9.899886415979596066e+00
9.736292853684476611e+00 9.060939848717042722e+00 8.624811144085917647e+00
9.958303436532675690e+00 7.404424490243108892e+00 8.610140923525198886e+00
8.180972579901704123e+00 8.345939961751334124e+00 8.324360149134744091e+00
8.860787041528446650e+00 9.860137951049678051e+00 9.180444400434497609e+00
8.527726198557015636e+00 9.149026816824909147e+00 8.209107140088828913e+00
8.605656468249888391e+00 9.299696945158263617e+00 9.725253684893351291e+00
9.241945325572698877e+00 8.929399166135237209e+00 9.319390546394453523e+00
9.143629543828122763e+00 9.237638960920110165e+00 8.665196501090514758e+00
9.092049617106631842e+00 8.271264317634338781e+00 7.835363475920581244e+00
9.833435320055567530e+00 9.537016387766627190e+00 7.296320026250177726e+00
9.606064902859262844e+00 9.809551306869593645e+00 7.518715564259332851e+00
9.573807112722112933e+00 9.282784693621808358e+00 8.299301511544410204e+00
9.989692906403584871e+00 9.622712621208927786e+00 7.785931393917312704e+00
9.994390294603453739e+00 9.868154144140463657e+00 9.293821929993967501e+00
9.665236766811775126e+00 9.207025827815996877e+00 9.105330499467791938e+00
9.571157557464196941e+00 9.685013841378072641e+00 9.565796134761688663e+00
9.926570672684897900e+00 9.079597864782352090e+00 9.734065920713831588e+00
9.199123055231579471e+00 8.734228909166422028e+00 9.691788963566887460e+00
9.228495383104387884e+00 7.345884992615235198e+00 9.725103463059767250e+00
9.401324777635251095e+00 8.837253407733379973e+00 9.391591770098735026e+00
9.811747863270987580e+00 7.755041900607926308e+00 9.929365352370737696e+00
9.761944149250133762e+00 7.893155536461916810e+00 7.560021488999830730e+00
9.791049787618984368e+00 9.590398995680940786e+00 9.024988197170248583e+00
9.456331571246090917e+00 9.682593120295774014e+00 9.030352218641017004e+00
9.511549058758800967e+00 9.395515732212567528e+00 9.520581582707002610e+00
9.053378777197185201e+00 9.418806452386057515e+00 7.584207351831119936e+00
8.331926855793449604e+00 9.635570285885833641e+00 8.236513102886707571e+00
9.108666903934526715e+00 8.173973004215010718e+00 7.652963854408197264e+00
8.999722216508505568e+00 9.546118619565671537e+00 7.597404662548694176e+00
8.375291417119663961e+00 9.783649672284953525e+00 7.213907874233452588e+00
7.964869744609260671e+00 9.689766545458230240e+00 6.937344151612235166e+00
9.404747523197091397e+00 8.643163247856383791e+00 7.619972152674409749e+00
9.022862772910073659e+00 9.840499325669105346e+00 9.544168332502547258e+00
9.160719723977841511e+00 9.780773151942957711e+00 9.266509054409615587e+00
7.823566863785187842e+00 9.824635363618638095e+00 8.587734642411716024e+00
9.272203803335154149e+00 9.726045230691113375e+00 6.744994747865040274e+00
9.399824800093826482e+00 8.329862001307084540e+00 8.291761895390814985e+00
9.865268395218256714e+00 6.305353488568982812e+00 9.469913348979279277e+00
9.708695034897449005e+00 7.978794618035541575e+00 9.215920677264925587e+00
9.918209818341527040e+00 8.250918072346651755e+00 9.575338261711451082e+00
9.953836743318774438e+00 9.607776943002953374e+00 9.445905918655187250e+00
9.303053537108743498e+00 9.376307883589188208e+00 9.471126338054611793e+00
9.378565553387009146e+00 9.548459849242519226e+00 9.748195137441927116e+00
8.623795577207053142e+00 9.576542138079695121e+00 9.809639807594964012e+00
8.702773675591208402e+00 9.690651062637574142e+00 9.922440347233141722e+00
8.990322004264573508e+00 9.340276782578618153e+00 8.771879942799085228e+00
9.155781005707563480e+00 9.121164690033161548e+00 9.352515382622934581e+00
9.778638904588223824e+00 9.047190904204034823e+00 9.679019183277215888e+00
9.110149287211111613e+00 8.529097548269806595e+00 9.001085056627596614e+00
8.816250109467725693e+00 9.615190315804618137e+00 9.338685763880306467e+00
8.625496150841449605e+00 9.393590892191914676e+00 9.844749550415903272e+00
8.952071713738440906e+00 9.396275826108512419e+00 9.786203390901549781e+00
8.246193569451406802e+00 9.312134590739784556e+00 9.978221399325789776e+00
7.457345490987469461e+00 7.708361370568177051e+00 9.655928600732865519e+00
9.732506801364664284e+00 7.958604598219204185e+00 9.743713400058810592e+00
9.791664626453735920e+00 9.395053227411136021e+00 9.723074507707993419e+00
9.852810912758112494e+00 9.952349597396890957e+00 9.200693818090682541e+00
8.941283537430702921e+00 9.222169762872885812e+00 9.682490758817888121e+00
9.982051679038608683e+00 9.601053807868940027e+00 9.856164610098691270e+00
9.871989527805538955e+00 9.490315022104567788e+00 9.468226969918188018e+00
9.909755788717244940e+00 9.496531265187922344e+00 9.626232296371734165e+00
9.586273221097187047e+00 9.072848097951297319e+00 9.929371204649115157e+00
8.705902180012060398e+00 8.519504669686496001e+00 9.863437640565514641e+00
9.845314380102063723e+00 8.404852034322539467e+00 9.691230452537348938e+00
9.946968732397877488e+00 7.337791604108915955e+00 9.996151926692474987e+00
9.563925511697775050e+00 8.264120823747148847e+00 9.789995583625536568e+00
8.941447365179344686e+00 8.192494416656305845e+00 9.526847808244266247e+00
8.061612187748625757e+00 9.559191561919080371e+00 9.434559968465157098e+00
9.394170346123699389e+00 9.584994222497799754e+00 9.758841995492215204e+00
8.894416795354736394e+00 9.496801857751490772e+00 9.453580537718401899e+00
9.516912708735409510e+00 9.886706868114602642e+00 9.566551639790656480e+00
9.813142019074012623e+00 9.798515321235353071e+00 9.906655362426883826e+00
9.099264920913714860e+00 9.333816358380543576e+00 7.968189550172522395e+00
7.436301485328860039e+00 7.769723392756761271e+00 8.918844162148806376e+00
8.810793085732179009e+00 9.400225441746485444e+00 9.704923324307312527e+00
9.433201691512477893e+00 9.724924919793556555e+00 9.421564020886776802e+00
8.838647458355250563e+00 9.785339413459627878e+00 9.741545763780028011e+00
8.767292474704998284e+00 9.996132672107602701e+00 9.701607881180072113e+00
9.162956497005369627e+00 9.981418024340639406e+00 8.350862157514796991e+00
9.134068589728512322e+00 9.926663607354241137e+00 8.023782055210132214e+00
9.482848695732302602e+00 7.827594509211514229e+00 9.020066357525724499e+00
8.897744046771936866e+00 8.762712789564014670e+00 9.527138419327309649e+00
9.709566223792645445e+00 9.030372063133230043e+00 9.200951655617048530e+00
9.461802652902020938e+00 9.911949200752635747e+00 9.657195284763618659e+00
8.903566178356147276e+00 9.925875587767526653e+00 9.197290570843597024e+00
8.367246481761982935e+00 9.985815820526580566e+00 9.708554102868303559e+00
9.736246650940374892e+00 9.701106353063124743e+00 9.464424844765831679e+00
8.762894118829708034e+00 9.524554258781112281e+00 8.697498006670166149e+00
9.097362426346984776e+00 8.460671984927648381e+00 9.425325351805424745e+00
8.389218042151847854e+00 9.520448033667431531e+00 8.304462265608934857e+00
9.459843884392560298e+00 9.235164717561719527e+00 8.381472030328636080e+00
9.643712439527497793e+00 8.477202701988542088e+00 7.670894528356239306e+00
9.502364930376460350e+00 9.136849431549167733e+00 8.104359742325431881e+00
9.498361914269709771e+00 9.012881965045018262e+00 9.832279640157986833e+00
9.935008849528440322e+00 8.116624062246957649e+00 9.798072051954122230e+00
9.805465597521235921e+00 9.731883536403126200e+00 9.950578485116677641e+00
9.592228916131251282e+00 9.448467703793934191e+00 9.713051702605024929e+00
9.422125774364440431e+00 9.823488041354114131e+00 9.749550037622709553e+00
9.886891707242225991e+00 9.798215966245084729e+00 8.804736535579488432e+00
9.813505079566738232e+00 9.668018638960152344e+00 9.658730132354412135e+00
9.844808701630167747e+00 9.713263996680497669e+00 9.017324887329984051e+00
9.831851827740738514e+00 9.291874727543108392e+00 9.049170134104031149e+00
9.884047067239512430e+00 8.863727804196798843e+00 7.868728421213211810e+00
9.627582423009830137e+00 9.443968686180763683e+00 8.204720597011219141e+00
9.666011790489081434e+00 9.797861909019298210e+00 7.133168394321106831e+00
9.598576192696766540e+00 8.596035845792812324e+00 8.937346002892896379e+00
9.616414875148196373e+00 8.067617357096757758e+00 9.766845993832779627e+00
8.920064968180616560e+00 8.606885325631996153e+00 9.979858232117443606e+00
9.753731471155766997e+00 9.098260840134875238e+00 9.364226795427526895e+00
9.578141036439756562e+00 7.480952307712718685e+00 9.807932635597769178e+00
9.267891459931908216e+00 7.836774077788387416e+00 9.802517512346142325e+00
9.107105039113461586e+00 7.572030787554652420e+00 9.981299313583091859e+00
8.946496474974614088e+00 9.785073867820894833e+00 8.736113867574992753e+00
9.893674594164760805e+00 7.552873054458688173e+00 8.844689294703805160e+00
9.672836274395795186e+00 9.666065035070504408e+00 9.683834830863952803e+00
9.090491161788468943e+00 9.603612601897339118e+00 9.310146306013184159e+00
9.568352133522902037e+00 8.800126976275132407e+00 9.361154416051066463e+00
8.906725976723462779e+00 9.054207499548057925e+00 9.709834959902588380e+00
8.881415499829101279e+00 9.641652436772076840e+00 9.490700630851868880e+00
9.452011696860603607e+00 9.934129164576342319e+00 9.319217821688573267e+00
9.585883932632652815e+00 9.865681765743145704e+00 9.463019751473446206e+00
9.863052211121287272e+00 9.753844423530441787e+00 7.862368302741767678e+00
9.751776414959611117e+00 5.541739281345181567e+00 7.433439298788017346e+00
9.990558002200684129e+00 9.769291863372489004e+00 9.423649596262775319e+00
9.179494064049396940e+00 9.622009730978904329e+00 9.735961809635691466e+00
8.140826890977280073e+00 8.910605816374136623e+00 8.276378138268068341e+00
9.661529304478948532e+00 8.276266453387655986e+00 8.132696618853037407e+00
9.993526822501177520e+00 9.786522258603334024e+00 9.245060754183011653e+00
9.940720955391292080e+00 9.541343417735035359e+00 9.484978016266630618e+00
9.008475873217696162e+00 8.596887403149288787e+00 8.736606156581125049e+00
9.653805616946975476e+00 7.689983168784584322e+00 9.806854288671319253e+00
9.950878059562050737e+00 8.184590275440207563e+00 8.978658374973681688e+00
8.312592341543449947e+00 7.586438247002719848e+00 9.666304816468095140e+00
9.540355090789148562e+00 9.096531780582774118e+00 9.830038737443151931e+00
9.850993212761464335e+00 7.154192259712528035e+00 9.560791303260108620e+00
8.437995461869837399e+00 8.068915631577624481e+00 9.011349022974441070e+00
9.078505370427823351e+00 9.560944448382429073e+00 9.430297308385728883e+00
9.026862861367028756e+00 9.677473712324255573e+00 9.815082415900830526e+00
9.937430400682764287e+00 9.655977236337340841e+00 9.219999497157111534e+00
9.864393438450148821e+00 9.309222226412416035e+00 9.664281875511251840e+00
9.508698058855721058e+00 9.779062599118381272e+00 9.861631088098764764e+00
9.658948336157120451e+00 9.511226439465525928e+00 9.489996117988383162e+00
9.991592435447842036e+00 9.645228017751033889e+00 7.457710297629941643e+00
9.974914901689400537e+00 7.324928034603066962e+00 9.665869687749099270e+00
9.988173144654302504e+00 9.537428208691750342e+00 9.616438045036456828e+00
9.142115140446900767e+00 9.497874858859042035e+00 8.402918152846469368e+00
9.982805872778058642e+00 9.870171281060640567e+00 9.437597663830583627e+00
9.177703259066818831e+00 9.478507105344634809e+00 9.600651671344429872e+00
8.062043480938440254e+00 9.653531766416788784e+00 9.567269437491935591e+00
7.147611281801942162e+00 8.919757873576829255e+00 9.662461811273541201e+00
7.001159788344583745e+00 9.872113962051077607e+00 9.918376689515730149e+00
7.434752059717228967e+00 9.781827435458987807e+00 9.604463614212772171e+00
9.321133187595746605e+00 9.959726176584439372e+00 9.490297243925498449e+00
9.889275641301443542e+00 9.875870049613615365e+00 9.037461588992155015e+00
9.750114686408990039e+00 9.731091796770973801e+00 9.785248879063537686e+00
9.154337735891346028e+00 8.916936237037951685e+00 9.393051049832291000e+00
9.111315438945824852e+00 8.555915627359000908e+00 9.827521482603602365e+00
7.552032671899590710e+00 9.065062142926834099e+00 9.314512561223937226e+00
7.896385505868289023e+00 7.371231482699751147e+00 9.156271593919161234e+00
9.020428359834575360e+00 7.477655412091732678e+00 9.092567867945453131e+00
9.382545798638533441e+00 9.306645708863619859e+00 9.944936488888492576e+00
9.316008483694483644e+00 9.619844158868939843e+00 9.162255379675228184e+00
9.720491796181892852e+00 8.639683089004597250e+00 8.975596478527069877e+00
8.307527501084079447e+00 9.625253646357275983e+00 8.292010032706061295e+00
8.941252893472437790e+00 9.545871804340231748e+00 8.367097201530189210e+00
9.532268897427830012e+00 9.689754825092357748e+00 7.813279230378078921e+00
9.581590376138301224e+00 7.823817927208067680e+00 5.601467171421436575e+00
9.326704043194483873e+00 9.502345129955203973e+00 9.101207583159384384e+00
8.197910993593453099e+00 8.869865367396203126e+00 9.887360185330891227e+00
9.524257092197892405e+00 9.604830986675658266e+00 9.882140581537763424e+00
9.249168189910170312e+00 9.855642846514550470e+00 9.091116066812331198e+00
8.338647532689998698e+00 9.775245719247850573e+00 8.691235623473907879e+00
9.144469200500967787e+00 9.360809124767760281e+00 9.556010446557177573e+00
9.955560982187634522e+00 9.621949407394685849e+00 9.946403389144698792e+00
8.873583985405442576e+00 8.860912242021722562e+00 9.683508227914465749e+00
9.533211774505556235e+00 8.982732206762035432e+00 9.612639505177252630e+00
8.474341289633906982e+00 8.074404668175450439e+00 9.867331149687831982e+00
9.953135387210579665e+00 8.386593658094334103e+00 8.283587422059039085e+00
9.777403700030077971e+00 7.002250868347774215e+00 9.699572649966855309e+00
9.366643094180641782e+00 8.814625740175443980e+00 9.754185355027122029e+00
8.861896669575294538e+00 9.190240107113222479e+00 9.770891791504967117e+00
7.500589571183165383e+00 9.855961159925380244e+00 9.532973074262692137e+00
8.677323534552400019e+00 9.956538097860565983e+00 9.698546907435179776e+00
9.845272719520167470e+00 9.566682603731894829e+00 9.499940246421635592e+00
9.934993929915144406e+00 9.720597813302905621e+00 9.546446981887592997e+00
9.794507308320627104e+00 9.119452011155805948e+00 9.078026416079000072e+00
9.896253745961637094e+00 9.873167474086057993e+00 9.187118895799258667e+00
9.860939583103876416e+00 9.553927358271067760e+00 8.487710151776422407e+00
9.909547983535384574e+00 9.456532438920874029e+00 8.787895707324882011e+00
9.818113391602805606e+00 9.911985084770245535e+00 9.595016450332719771e+00
9.251925283844744996e+00 9.746745975426867048e+00 9.541842687748374630e+00
9.151808931332887198e+00 9.842930704947015386e+00 9.492069197307122508e+00
7.903748562157154822e+00 8.980985079592951337e+00 9.490451311732588380e+00
8.426853500529974283e+00 9.497512058292937098e+00 8.489040813166948141e+00
8.817039543846018290e+00 9.990032691643516927e+00 8.599451614865673221e+00
9.169880428982695619e+00 9.390134478144025465e+00 8.843900597992799817e+00
9.970233416105770630e+00 7.804192014999296489e+00 9.040196663936018950e+00
9.847224888319367153e+00 8.213967820296069533e+00 9.491710740066388041e+00
9.709308015401585834e+00 8.631860194470906578e+00 9.409808483203807583e+00
9.746664847619662453e+00 9.958850352470435041e+00 9.514345356546991539e+00
9.633100428656609537e+00 7.069305088123011949e+00 9.567716259319201555e+00
9.570622505510664624e+00 8.068161452406751977e+00 8.328903619549324233e+00
9.433964512633107091e+00 7.886745375747998388e+00 9.987088750566046613e+00
9.332606090074335725e+00 8.857832056805015952e+00 9.840599088833174690e+00
9.191172711789027616e+00 9.259677275082520254e+00 7.980694590798519172e+00
9.473071753374116000e+00 9.037092100016490548e+00 8.913480454731379510e+00
9.480381609249050712e+00 9.844652830704617941e+00 8.133102428014424845e+00
8.011335266109369968e+00 8.768541349424330278e+00 9.968081738364572786e+00
9.241703119699730351e+00 9.206015880746333480e+00 7.840170627801121839e+00
9.679901139107816022e+00 8.752011418874646509e+00 8.135125738064186152e+00
8.469779269913114916e+00 9.442577408301341180e+00 7.463023452875906294e+00
8.928507402567364082e+00 8.392404875061734160e+00 9.414646391851333007e+00
9.173080812455307154e+00 8.159127162966120395e+00 9.418186460051163778e+00
8.951447526891097795e+00 8.859196411592408893e+00 9.427020583703116685e+00
9.681422965113352319e+00 9.064194953443857727e+00 9.164316682724443552e+00
9.495326733474733771e+00 9.450961639424772187e+00 8.193934169023735947e+00
7.612200852838795662e+00 9.361562863042083293e+00 9.832881436580958479e+00
9.343979433654771682e+00 7.939023016689221279e+00 9.805589080722269202e+00
9.673622249133705608e+00 7.305725993388873185e+00 9.578446001416853761e+00
8.289670250597394485e+00 9.014807341031946919e+00 9.824762055982855458e+00
8.373928173019283605e+00 9.945731334619699382e+00 9.824853229292441981e+00
9.913086485650531188e+00 9.582506799640276185e+00 9.767982272435586921e+00
9.924476724902298486e+00 9.706230444017691639e+00 9.242580624494106445e+00
7.129193039584849068e+00 8.783268732029441139e+00 9.330724335858930019e+00
8.230705651101137832e+00 8.381296272756793897e+00 9.815788103212861770e+00
8.314250069935104293e+00 9.187815397636546422e+00 9.749051885293964048e+00
8.128399531562379821e+00 9.332388608648395589e+00 9.578914296557217156e+00
7.873870940150512254e+00 9.208364624122967967e+00 9.459651458404719548e+00
8.780767335514568117e+00 9.456794502613849573e+00 9.963269976871405476e+00
9.820249192329214338e+00 9.680217003632822781e+00 9.980970162868397111e+00
9.372918481802111401e+00 9.872475771488671725e+00 9.855866005215071723e+00
9.249849372485837051e+00 8.106661876181263438e+00 9.792829269703975825e+00
9.088066555944276814e+00 8.601904891624450045e+00 9.776854491407357628e+00
9.595503539880455790e+00 6.988898528784370789e+00 9.311338639724977995e+00
8.181081300590259175e+00 9.620353306312948050e+00 8.130695578029511594e+00
8.142912941606759603e+00 9.798710440778027220e+00 9.242760482685884682e+00
9.975032174630491966e+00 9.864094534685680316e+00 9.843027206986576516e+00
9.928764138424588381e+00 9.763162895565949739e+00 9.412916637548701004e+00
9.984237566996455371e+00 8.634244759375707901e+00 7.649202493784880375e+00
9.787551538039759080e+00 9.197985121086224680e+00 9.177871022235681409e+00
8.625701243970214094e+00 8.270821042990881722e+00 8.067365532185077015e+00
9.309841027680368697e+00 9.485376001086276432e+00 7.619485074118349743e+00
9.211763543394907217e+00 9.365812789818606987e+00 6.766080290986538515e+00
9.735610760097443972e+00 9.905578171937921894e+00 7.865412168427876161e+00
9.457748259893547171e+00 9.451496910199738366e+00 7.994053881372690462e+00
9.810624007805481384e+00 9.335756808789898997e+00 9.296882785163044005e+00
9.932840847306334098e+00 9.793668664001783597e+00 9.042254143046889681e+00
9.077661394892832192e+00 9.205790815898771129e+00 9.162210089539799540e+00
9.412011709303202522e+00 9.341378655335782710e+00 9.397411215628768133e+00
6.626125700751257952e+00 9.022678341977572458e+00 9.929444993269180841e+00
9.019920232190022702e+00 9.156294932139310561e+00 9.756859223114286550e+00
9.776616730152317913e+00 8.668615778047131570e+00 7.445763418581785587e+00
