time.decay.1	time.decay.2	time.decay.3	
7.263456657656662685e+01 1.022638965488430358e+02 9.395924228871129458e+01
1.304918271789549351e+02 1.234855345438667200e+02 9.992024090461168839e+01
9.869637834135971843e+01 1.290173733644170966e+02 8.835300629851892040e+01
9.782081417779247090e+01 1.182557004994463909e+02 8.900013828161743845e+01
1.153401247407030326e+02 1.136556863834050262e+02 9.458723253558054012e+01
1.027730685234709256e+02 9.856432929698723910e+01 1.022772678382461891e+02
8.831988266343603300e+01 1.037869813393773910e+02 1.014570963073168883e+02
8.172233254258375723e+01 1.123480677709926283e+02 1.067439740692683614e+02
9.965254729659162081e+01 1.274135183156845557e+02 9.345912814697221904e+01
9.789604743971133871e+01 8.113292024648062295e+01 9.518824215883282136e+01
9.609365233470865064e+01 8.073812834727320364e+01 9.321121598397822083e+01
1.048836314591814158e+02 9.244218845152474273e+01 9.699160669654276035e+01
9.944557652471488041e+01 9.181065351154347809e+01 9.423183796894431907e+01
8.695416530654087239e+01 1.050883034602741759e+02 1.063313410405849311e+02
1.111301716006651930e+02 8.462051053318609206e+01 9.998839636516740370e+01
1.044294303704778173e+02 8.258939488223695946e+01 9.784647124439247534e+01
9.715260044282813112e+01 7.954308471599446762e+01 9.221874386783997579e+01
1.022234514657981066e+02 1.061298661313126388e+02 8.991021567923004909e+01
1.037824590697257463e+02 9.890897687168441621e+01 9.009127203412855067e+01
9.829207910441309082e+01 9.621677853096814204e+01 1.134125598584293186e+02
1.014542761797919468e+02 9.436996745094671724e+01 1.167831669265476364e+02
9.060670792053598177e+01 1.128507928790997425e+02 1.165003262806003335e+02
9.211078865012645167e+01 1.132917477569890536e+02 1.187343750227764616e+02
9.653870509241517084e+01 1.125319882917639092e+02 1.080896078149695825e+02
8.853445215938464230e+01 9.365943042220719406e+01 1.071593587871720672e+02
1.091773176671321721e+02 9.664529799808489940e+01 1.145254915985312039e+02
1.065947934517798501e+02 1.090145354769720285e+02 1.136787113875275992e+02
1.062519900655590277e+02 1.107534599397334034e+02 8.235348987249940933e+01
9.490912160942801279e+01 9.282722427161081669e+01 8.605132060249844983e+01
8.860841572624900664e+01 1.050093210702583946e+02 1.077296032821247849e+02
1.003715007869466831e+02 9.307597359102101109e+01 9.100643640780293708e+01
9.651183787869020136e+01 9.891908372888246959e+01 8.901663346598738258e+01
9.960028513941880135e+01 1.047866549362703950e+02 8.867675061064690567e+01
8.481452619368931778e+01 1.006691876995379289e+02 8.827009894411509094e+01
8.064727760999112149e+01 1.114844747821719579e+02 9.425358460581875875e+01
8.319745232112663302e+01 1.077756400403286818e+02 9.154158759359077635e+01
1.043903616209484113e+02 1.034391657017849298e+02 1.010672276114838724e+02
1.003262306088262221e+02 1.046756545178025135e+02 1.012557483507304710e+02
9.307218758960979699e+01 9.321285375486908720e+01 9.937406427438091328e+01
1.043313866341566296e+02 9.406738378629751196e+01 8.979703244175635746e+01
8.649267895703216880e+01 1.008300544749950660e+02 1.096002900495892192e+02
8.096381807228351590e+01 9.497929729492706485e+01 9.901418034080431596e+01
9.215627535449114305e+01 1.144389750667237422e+02 9.170179168273796222e+01
9.013521228587717360e+01 1.142747359252674642e+02 1.109504581328599215e+02
1.028663319552460393e+02 1.079422565185310248e+02 1.112125287622386622e+02
9.347443629177256241e+01 1.054546275523821208e+02 1.080442941062228499e+02
9.637326174170969750e+01 1.028528255408116081e+02 9.617994269489537373e+01
9.848874510753373102e+01 1.056040846182737027e+02 8.693105434411214105e+01
1.159368400066366434e+02 8.957254162814864173e+01 1.069576446273405139e+02
9.144096730667908446e+01 1.157492787416098565e+02 1.047510801367247382e+02
1.107976776842135251e+02 1.158143425069749526e+02 8.604842292405722048e+01
9.544396938728149848e+01 8.554427567407429933e+01 7.363388315739693724e+01
9.993509099515614480e+01 8.807868533776402842e+01 8.538347161206246483e+01
1.094677035637016047e+02 1.138635123965854916e+02 9.543418916412537101e+01
1.030944845122958924e+02 1.101482927626538384e+02 9.752711159050346623e+01
9.627079967393723336e+01 8.862959560089832678e+01 9.581025522861339994e+01
9.681464072949124500e+01 9.120132711676693305e+01 1.049494236747088820e+02
9.757608738066515741e+01 1.090336398794030117e+02 9.886398036561828917e+01
1.019954851114597858e+02 1.111471698620203483e+02 8.489596580164295858e+01
9.551087211327833870e+01 1.172646438119170398e+02 1.015431535494626445e+02
1.084616553126650444e+02 9.806129521940937366e+01 1.071895343670550460e+02
1.183900540626919167e+02 9.209164260168131477e+01 9.094660114269285600e+01
1.051609389288998386e+02 9.482388426647796109e+01 9.201913106527487685e+01
9.912516187039969395e+01 1.042064426905813264e+02 9.791193708804581775e+01
1.023692480672352190e+02 9.519708540003587416e+01 1.016963619964733851e+02
9.838367943994556697e+01 9.202300162992600008e+01 1.020980397349035229e+02
1.065796419626980764e+02 9.676332221533000677e+01 1.014201862221122639e+02
1.078158592878185118e+02 9.378600427382482962e+01 9.518462488768977892e+01
8.854969011953662061e+01 9.863499079918446455e+01 9.499017457986211355e+01
1.097158183447839690e+02 1.100115757189626748e+02 1.048858710107330126e+02
8.597927772224367970e+01 1.103429568651169461e+02 9.068374013751304119e+01
8.947581926087990212e+01 1.099087531641081057e+02 9.566364788970760458e+01
9.386014390799454077e+01 9.948632389099665829e+01 9.601907549318823953e+01
9.200309135053927889e+01 9.928625435676077871e+01 1.027699965313780410e+02
1.075606326634804901e+02 9.629040388435134901e+01 1.040009739593143507e+02
1.080069936312893475e+02 1.006813805482326529e+02 1.018699237095659242e+02
9.197362557657116611e+01 9.883594061071597991e+01 8.540377280604874954e+01
1.071844601716824599e+02 1.033370738894435732e+02 8.976815103850199762e+01
1.141353911253601439e+02 1.092453986328618925e+02 9.771546519765358596e+01
1.061472668387882834e+02 1.148960431350333238e+02 9.084115527911242793e+01
9.084310848644648217e+01 1.053840353659917213e+02 9.506465179371167551e+01
1.037342360054632877e+02 7.761353261185068675e+01 1.025445018268765267e+02
8.857874073007832294e+01 1.038351347442351909e+02 9.461094965107326971e+01
1.033222982132260341e+02 1.028547077788961843e+02 9.425213378379488915e+01
9.858907030138476557e+01 9.447123024831149962e+01 9.930064684009093412e+01
1.087739684807369258e+02 1.079157741621470308e+02 1.045631456454007377e+02
1.167302016203007327e+02 1.037712436065472730e+02 9.376763654892015154e+01
1.207902963401064369e+02 1.047988416261778752e+02 9.620077982427770280e+01
1.024483716271551117e+02 1.065638589219374381e+02 1.059593071680320975e+02
8.827430239314972482e+01 9.481732344638041354e+01 1.079301579085575042e+02
1.114464154650885916e+02 9.325332382440110734e+01 9.634578682469545186e+01
1.154169559029856629e+02 8.824671625760133509e+01 8.566951314591906907e+01
9.012204398812387751e+01 9.137570848774305432e+01 9.081195581712998433e+01
9.316618558163150965e+01 1.069564507522465249e+02 8.821261939087779069e+01
8.952768585707534044e+01 9.565715772048069709e+01 9.278515385206624444e+01
1.036197748925227842e+02 1.108586908409789373e+02 9.058169271800697686e+01
1.068101228831230856e+02 1.050386183572100833e+02 1.076573215361700164e+02
8.153541444464346455e+01 9.436937020361511941e+01 1.041229511723641110e+02
7.962593390744922317e+01 1.082798518234217937e+02 1.142850275128699309e+02
8.194685157933280095e+01 9.594683032881920326e+01 9.479964589139022735e+01
1.034264469548243852e+02 1.017104629599696892e+02 9.605568946847691336e+01
1.085690656516073034e+02 9.931811550346927220e+01 1.016576762550255779e+02
9.493242416000302342e+01 7.982487526006930523e+01 9.435059945180584862e+01
9.702987522959332978e+01 1.152422253576864790e+02 1.044401198749275181e+02
9.827452950105335105e+01 1.100673156903843477e+02 1.162376448989004842e+02
1.034485762708156642e+02 1.112717304619938261e+02 1.088811672793428613e+02
1.024578830303560011e+02 8.810660439063276783e+01 1.236145767040144534e+02
8.813391195569683134e+01 1.218287390379223893e+02 7.975056035457214421e+01
9.613139160440715614e+01 9.908968620672770555e+01 1.125290126458647251e+02
8.284041765245953570e+01 9.811711147246739984e+01 1.045659855934478628e+02
9.257732533802260377e+01 9.959872565734592342e+01 1.055132704897182663e+02
9.936053936391721209e+01 9.232220428382696298e+01 1.032992060757677706e+02
8.843146583078546996e+01 1.012407751816879369e+02 1.029941098890730586e+02
1.053089756354084159e+02 1.007302237703229366e+02 1.047574486310853956e+02
1.051268069794032129e+02 1.134131960836821520e+02 1.119067898682057205e+02
9.676152744274001805e+01 8.876322155549281945e+01 9.655170735668286852e+01
1.073298207793173731e+02 9.844060302367316240e+01 9.987977307217909129e+01
1.241848675655522811e+02 9.917984414121733039e+01 9.887762080685276089e+01
9.789596101477505385e+01 8.860131561325306393e+01 9.643885500627484930e+01
9.097151588027658420e+01 1.085883470623942770e+02 1.008912890503044366e+02
8.719283107747745021e+01 1.077726076492038771e+02 1.025465451276459845e+02
1.017489078194260230e+02 1.102728874844844853e+02 1.034213122386962738e+02
9.555474727469277241e+01 1.053858825944551540e+02 9.592195374542762920e+01
9.857628790088492110e+01 9.713999329122378867e+01 9.251205086993302018e+01
1.099862274339848227e+02 9.958652194372777444e+01 8.458827490435275820e+01
1.054561048681357818e+02 9.771787472839753264e+01 9.524533924656104489e+01
1.015472179362024860e+02 9.919526423145656224e+01 1.014710747611941741e+02
1.090908222400027796e+02 1.030045639857225268e+02 9.412513645303128840e+01
1.021710103019756986e+02 9.602129104790864744e+01 9.055643793828258481e+01
9.076240207132505589e+01 9.153953782405164930e+01 8.671351746660866411e+01
1.009949393119348144e+02 9.709904978847778523e+01 9.627078097596846362e+01
1.001788865385844929e+02 1.168425197536220992e+02 9.755425145954600907e+01
1.101027720775833814e+02 1.087430046566101964e+02 8.803521350248328758e+01
1.028242380017147752e+02 1.092600580748114112e+02 7.824948860834706466e+01
1.015152329672309293e+02 9.154267667993293855e+01 9.688643906960110996e+01
1.051075629616935032e+02 8.709939387182892290e+01 8.737040641016881182e+01
1.049721024630316464e+02 9.185189735460492955e+01 1.123300249085995546e+02
1.123578898755048385e+02 9.262785995825394991e+01 1.013297857620973446e+02
1.212791630087891406e+02 9.506714346971364193e+01 8.527016702249557056e+01
1.082700431394472673e+02 1.002572886105772625e+02 1.026927765152624374e+02
1.066088916433517397e+02 9.256420181752982046e+01 8.444840414742168377e+01
1.029949565656160644e+02 9.196637210306681709e+01 9.547969204356640205e+01
1.013384575802162857e+02 9.714467698231422332e+01 9.906911385566512251e+01
1.182451730291723493e+02 9.271099749606499074e+01 1.043016816217746054e+02
8.494326905085840451e+01 8.894404754987468209e+01 1.065235566976138983e+02
8.532217172061417898e+01 9.683689314600009368e+01 9.486896354067560821e+01
9.404561877763065070e+01 1.012531500048096404e+02 9.323991833906481475e+01
9.420688020722457168e+01 9.133241245791580809e+01 8.998085326270421547e+01
8.579344041850977476e+01 9.438463458305517406e+01 1.081137069131190032e+02
8.825264495668577069e+01 9.883419442635299390e+01 9.977322622534423147e+01
9.423669054314730431e+01 8.869364614231881205e+01 1.014337935877227466e+02
9.097755761035557498e+01 8.595216823873231249e+01 1.033576659100441191e+02
9.243421123871604550e+01 8.757325115914271407e+01 1.134208278663677731e+02
1.156496288442493920e+02 9.308205195507494523e+01 1.224702852592144353e+02
9.951298443543322492e+01 1.103909278401371949e+02 1.152117313396214229e+02
1.000730891384483812e+02 9.501012871602041798e+01 8.050596001279505742e+01
1.051078955487911344e+02 8.962154250286465640e+01 9.852339879806135059e+01
1.102550168475947316e+02 9.817492287248362004e+01 1.147073476320266252e+02
9.602295816683735552e+01 1.044087500193013227e+02 1.073417328239692665e+02
9.436005432137899618e+01 9.401919826528575186e+01 9.157301124739716158e+01
9.334771804326959455e+01 1.049992343334295697e+02 1.111950639826976328e+02
9.925301185940213600e+01 1.017783905550906383e+02 1.088906562195026027e+02
9.268941315377882972e+01 9.582987423868803489e+01 1.046473773980959834e+02
9.467729166957030884e+01 8.496471707309211752e+01 9.081533317180928577e+01
9.919721833443188075e+01 9.456265678932506091e+01 8.393117006585626427e+01
9.459138056115394022e+01 8.683115153244381190e+01 9.834361384431356612e+01
1.060659781855694632e+02 1.000774373225873148e+02 1.015234410426578791e+02
1.146031086432962383e+02 9.413918385823868107e+01 1.081873395245195866e+02
1.195641957586432085e+02 9.451013770845872841e+01 1.054948926614081586e+02
1.106334443676883836e+02 1.012409257324524816e+02 1.124943385315414730e+02
1.085046711818931300e+02 9.576977193011320821e+01 9.327537627257426323e+01
9.524319840427683914e+01 9.929862316192811988e+01 1.044519629554697104e+02
9.754878855395722326e+01 9.816947446503507990e+01 8.815730283448075966e+01
1.009801287415072721e+02 9.503680389471796275e+01 8.542702384629396306e+01
1.001499333259723699e+02 1.060049067448630069e+02 9.189247364644693050e+01
9.512918815937254635e+01 1.093654935816789191e+02 1.003730371774249761e+02
1.038793630148100533e+02 1.054473431429932475e+02 9.541057540429349615e+01
9.837719503035926039e+01 9.523629991044822418e+01 9.575032497987388069e+01
1.033834397213510528e+02 8.856149981573624075e+01 9.156696016220722356e+01
1.026503783606799516e+02 9.918589448438243039e+01 8.605496744360324612e+01
9.376050149076205287e+01 1.024821181114752449e+02 8.016112472256854460e+01
9.443893811856592890e+01 1.022617427625951194e+02 8.147973243011712441e+01
9.925862338138270502e+01 9.836263425757668699e+01 8.453260121388564130e+01
9.719052789557758842e+01 1.075989948112623438e+02 8.456927072501827070e+01
9.826706079268251415e+01 1.009271538707791507e+02 1.073782751361273426e+02
1.056895946863920841e+02 9.005901461379761486e+01 9.590367208898216234e+01
9.821561826398843209e+01 8.210314732356764011e+01 9.323340526922343940e+01
1.016272853910780611e+02 9.219465247419444154e+01 7.690586161193088799e+01
1.010214256076692152e+02 1.066428354847322879e+02 1.005780187603988338e+02
9.719577637894127520e+01 1.114277051012004165e+02 1.169904211343088178e+02
1.005470147270125523e+02 1.167986559123696111e+02 9.118777854512700287e+01
9.438321894569671144e+01 1.127523715130700452e+02 9.238456048048485059e+01
1.030158567089992090e+02 8.989183931637289504e+01 1.126880729816695066e+02
1.135813076881209724e+02 9.271005791027374698e+01 9.367674227813240861e+01
1.121969315076443934e+02 9.231190609525967261e+01 9.751725116007631300e+01
9.074180959299862081e+01 1.071659753060231139e+02 9.698677182744684444e+01
9.650952295903300637e+01 9.332881954623286447e+01 9.402451600556754840e+01
1.020169014504059533e+02 9.793666050029474945e+01 8.098794698447666462e+01
1.051097222426483171e+02 1.063088163708112148e+02 1.026370056872963801e+02
1.033638823700800344e+02 1.159736498824687203e+02 1.008284761984315878e+02
1.039305864520501643e+02 1.239227007917903762e+02 1.043228040417878333e+02
1.043982797303265784e+02 1.026793540566976048e+02 9.213168030078686854e+01
9.503062584899413423e+01 1.056598641809427619e+02 9.534295133972045733e+01
9.043589770291228547e+01 9.918572593476844190e+01 9.349246973403842276e+01
1.028005718265406045e+02 9.076430660876414436e+01 1.113274480319822999e+02
9.574154370498749245e+01 9.937440877774997716e+01 9.837002414929628458e+01
9.135122012171910910e+01 1.003830219214070496e+02 9.547077076019780861e+01
9.151538570608177281e+01 9.760835894976575844e+01 9.670345155637758694e+01
1.018928947396145759e+02 9.609560118703082310e+01 1.008894973999464639e+02
8.441015193591064758e+01 9.937399099547863557e+01 1.055310331109078561e+02
9.031572056818416172e+01 7.968856420603448498e+01 8.835447805110064223e+01
9.212259624539355229e+01 8.419070004981458055e+01 8.012570622995053782e+01
9.195982100505857204e+01 8.418479157710800109e+01 9.323716048177521998e+01
9.569438242780793757e+01 9.664949778575658002e+01 9.820692245739940063e+01
1.006064433386061268e+02 1.096562424857499423e+02 1.112930292037287217e+02
1.144522141913660391e+02 1.024378249750072172e+02 9.438137637574914152e+01
1.186267657951556771e+02 1.032195711468447428e+02 9.406382907285042450e+01
1.172757346912779894e+02 1.043363987446356731e+02 9.171197733010322395e+01
8.421671873557633603e+01 1.040418309232575496e+02 1.064438316654190970e+02
8.744782776906419031e+01 9.471490304609686461e+01 1.136214456203301353e+02
1.053063008200302022e+02 9.899041174600523618e+01 9.549834791686802760e+01
1.114027129515553582e+02 1.091948762280261604e+02 1.144608601161272077e+02
9.664509144705712629e+01 1.199257345771914345e+02 1.100050095989208643e+02
1.056716672844382998e+02 9.681342761446090606e+01 1.087276821796860133e+02
1.137962944116230659e+02 9.443268558772493293e+01 8.790919850096486243e+01
9.850396724092207990e+01 8.553752878793405046e+01 9.331092259408725909e+01
9.407936100778997002e+01 9.864209556456809480e+01 9.747256155326425642e+01
1.040749753483877953e+02 1.000861928744015188e+02 8.808005588865094637e+01
9.940133474749002573e+01 9.356644232952422158e+01 9.056626530138748876e+01
1.000384622170990525e+02 1.211505936105735088e+02 8.960634321629619592e+01
1.097088102793995574e+02 1.070055407586379772e+02 8.841632046394521183e+01
9.736085932880435223e+01 1.186251002807698001e+02 8.250160597991531120e+01
9.454579202936548654e+01 9.990921761918482957e+01 8.123962468602951503e+01
1.023910520309074172e+02 9.619225451337615596e+01 8.477431276048953634e+01
1.153833499575935946e+02 9.365436221179045617e+01 9.498277959587410635e+01
9.636586290821364287e+01 1.044945000664544921e+02 1.029179943516701883e+02
8.164866886572123406e+01 9.594805954595452135e+01 9.865505410465283376e+01
7.509336979335189710e+01 1.070010977679577024e+02 8.778417200608146231e+01
9.662039494816573892e+01 1.061410633734442257e+02 9.103838181017411557e+01
8.626765416662797747e+01 1.023908200153489361e+02 1.122312990787157929e+02
8.224350113015709951e+01 1.125336064552933522e+02 1.067321248547136889e+02
8.400946442412526949e+01 1.079614600904752422e+02 1.092955355955361654e+02
9.586842828514156167e+01 9.457145291897344919e+01 1.117500356394650112e+02
9.293397103769081014e+01 9.047214870862727309e+01 1.120268800917880156e+02
9.189848262526425060e+01 8.703452876763942925e+01 1.044669978389163560e+02
8.931738571981841801e+01 9.166810012917335371e+01 9.480514961803362439e+01
8.926087306860543436e+01 1.417488081561328386e+02 9.202849165820140342e+01
9.328348676318512389e+01 1.408320332499893368e+02 8.800544010216570712e+01
9.874264668245189114e+01 1.378641703106933960e+02 8.805409762794975848e+01
8.381968467230153408e+01 1.275444360544047129e+02 1.057056397574265674e+02
9.812374707487606429e+01 1.357877957395163264e+02 9.451799538821043711e+01
9.115776999463179209e+01 1.214527779580197091e+02 9.228338042396163132e+01
1.118126221317383227e+02 8.720093134318310035e+01 1.030497818562096199e+02
1.116622172242744000e+02 7.988059947252227744e+01 1.236342508114382781e+02
1.074853129850631461e+02 1.093565016019581009e+02 7.536695688664606507e+01
1.072774675297420401e+02 9.084403608766857019e+01 9.069318666742454127e+01
8.387276465269039250e+01 9.181709029371660336e+01 1.011439634747945178e+02
1.122510910445932808e+02 9.034216008908830986e+01 9.849329940596103938e+01
8.392643917431858824e+01 9.441860267708396748e+01 9.277675590337507572e+01
1.121003771277516137e+02 1.107610684988258072e+02 8.868476050030227498e+01
8.676633574948023409e+01 9.167897527277835934e+01 8.788183517473218842e+01
1.154644667991724702e+02 9.154793001283812259e+01 8.974114618037587832e+01
9.808941341383344081e+01 8.097856166597625815e+01 9.161964846139201768e+01
9.030773634635370684e+01 9.231372152144420795e+01 8.837860038872864266e+01
1.094788650113364952e+02 9.412413552579569398e+01 1.081926567851362080e+02
1.185651123542880470e+02 9.316593135477822329e+01 1.008615215105844953e+02
1.118015098708639812e+02 1.138742351475773802e+02 9.699257347039413446e+01
1.104265003839421979e+02 1.164827565388181654e+02 8.888338736971013532e+01
1.158944685282040155e+02 8.916523966108455568e+01 1.063563251236760578e+02
9.101439416293627005e+01 1.066452464550597625e+02 1.036327886468907167e+02
7.965657143106838589e+01 1.060179708712708191e+02 1.047759878042046324e+02
8.638819401577814006e+01 1.011312487987381417e+02 1.040410486260745557e+02
9.034416882298988583e+01 1.060577991859176450e+02 1.003119583988852526e+02
9.562343087781196971e+01 9.429713197930334445e+01 1.006799031992991189e+02
9.371211438380346692e+01 9.806786641447018837e+01 9.263262749734460044e+01
9.478621688477029750e+01 1.006825923972577641e+02 9.258021908854517790e+01
1.002755098344499913e+02 9.778793204747897505e+01 1.105615935393058464e+02
1.225378250839090128e+02 1.050350046702413636e+02 1.129939204965370436e+02
1.211317062965417506e+02 1.042790694066030568e+02 9.920054231920769894e+01
9.040584396677053292e+01 1.055348289286087322e+02 1.060609335824322557e+02
9.326658250072445355e+01 9.104429293191186900e+01 8.491628462652300868e+01
1.101383097564324913e+02 8.465644652806736303e+01 1.024957185316621917e+02
1.050248859728814352e+02 8.978701306558002670e+01 9.889580621687369444e+01
9.997526332129667992e+01 9.005872519471009241e+01 8.657883795913016911e+01
1.017936240185622978e+02 8.711303959728830648e+01 9.932367816927344961e+01
8.584791932742733422e+01 1.165631058299896665e+02 1.054263372129520775e+02
9.062280395184687620e+01 1.100674309798968125e+02 9.010766452975730090e+01
8.843232662317275583e+01 9.803197724347103303e+01 9.371196644747702464e+01
1.070757834639949948e+02 1.001989840880577702e+02 9.302109621189929101e+01
1.073044637653224243e+02 1.026558715242807551e+02 9.742986254724186779e+01
1.093724640521489846e+02 1.013518012475466605e+02 9.953695669233026422e+01
1.083553570972277100e+02 9.541941817233509937e+01 9.321913864527358839e+01
1.018665368714277406e+02 9.103383752473287416e+01 1.012279543464059657e+02
1.071198279479673658e+02 9.314385024378123035e+01 9.752040451187485814e+01
1.039943739051044531e+02 9.545218543769132680e+01 8.874642690929266564e+01
1.069483332664772774e+02 9.508035013956124715e+01 8.695485102963831991e+01
9.513408657146175074e+01 9.601079281233003826e+01 8.947894245590454432e+01
1.042675491565568109e+02 1.039781905130837458e+02 9.593064887004861419e+01
9.600472208336296376e+01 1.031699612632933594e+02 9.450139962065267696e+01
9.606408307916841238e+01 9.759112008793782422e+01 9.670881600481629903e+01
8.853646719665390208e+01 9.022925119836337160e+01 1.107750523050791713e+02
9.396471028288799232e+01 9.756615517844471697e+01 1.059177189996214139e+02
9.815825499182162162e+01 8.629131417585607267e+01 9.169786569429378176e+01
1.230459633839029436e+02 1.157917081221330875e+02 9.569335591651602613e+01
1.078087329548811226e+02 1.062731919733039092e+02 1.040796574435203468e+02
1.055814757814333689e+02 9.393454267926533419e+01 1.038764123005635156e+02
9.997381731884433975e+01 1.059906615687728362e+02 1.017630521853260888e+02
1.068990198414209232e+02 8.635267853543959404e+01 8.812515731367713556e+01
1.003398972803665714e+02 8.828255862878910420e+01 1.028670662835509404e+02
8.929640810678127139e+01 8.430639375338429886e+01 9.386606537764625102e+01
9.349532100598069917e+01 8.975621585059170116e+01 1.014909502649067861e+02
1.049107519640032677e+02 9.203297983544958072e+01 8.650991477154771303e+01
9.677754757739788261e+01 9.400646731729075611e+01 1.107920199105049193e+02
9.815759923168911882e+01 1.106999531632855138e+02 9.274185521551584088e+01
9.939777701323235704e+01 9.971504778962354010e+01 1.171073050706361300e+02
9.677755080990820602e+01 9.897253899929914667e+01 1.107367689412023140e+02
1.215823003614480058e+02 9.834083844898910343e+01 8.914114639180075983e+01
8.281298195196129086e+01 8.566824673263405998e+01 1.129244812372367051e+02
8.627806283021621425e+01 1.075797324509440216e+02 1.004207123723516872e+02
8.579480495957309927e+01 1.064491363102652457e+02 1.056932227701484521e+02
9.331565823719829211e+01 1.055960177542165468e+02 9.498294242482241145e+01
9.097415475700546494e+01 1.062941999267840885e+02 1.023196903061970318e+02
9.154345160174507612e+01 1.062653330075994944e+02 1.054893763298525755e+02
1.216161588804543214e+02 1.020104970808146447e+02 1.107167897370832037e+02
1.071107704430815772e+02 1.001462646255425284e+02 1.122732403109078803e+02
9.287900872356374293e+01 1.026113886200121215e+02 8.737334747548655400e+01
1.051062094890953915e+02 8.330724318035450437e+01 8.693683860567350052e+01
1.131810538496540914e+02 8.096029914317890075e+01 8.962888995081593180e+01
9.462903938061064935e+01 1.252274437949385515e+02 1.062299724964921666e+02
9.830027055093160016e+01 1.168113348717162410e+02 9.816649018703901675e+01
1.055049508676265191e+02 1.172162060163530839e+02 1.008523728062451568e+02
1.050522159797639574e+02 8.411458555303417484e+01 1.031488151763137040e+02
9.374803151407205348e+01 1.149825945307033237e+02 8.538526422019452866e+01
9.378559037228842499e+01 1.063066996219912710e+02 9.095480783658290136e+01
9.634161363567488934e+01 9.582145708918213245e+01 9.330540018204692387e+01
9.663172128324073640e+01 9.844945058159269990e+01 9.677954900080239042e+01
8.270773154143473960e+01 9.825353533138428475e+01 9.832268827414921475e+01
1.136596088007606511e+02 9.917371058426549268e+01 1.026478052026244825e+02
1.065012939203394495e+02 1.016149166339095586e+02 9.639959227215425130e+01
1.104097289866526239e+02 1.020600216297748943e+02 8.892506215123027857e+01
1.049149183568372905e+02 1.059882683450268246e+02 1.106756907590735040e+02
1.050851723600808612e+02 8.785605337633367640e+01 1.059915660212098771e+02
1.190781104935938828e+02 9.162230520635020525e+01 1.063912488124969116e+02
1.141238187274653200e+02 1.031256634335145463e+02 1.276387387727429257e+02
8.947367985922402056e+01 8.494490873799414032e+01 1.084525727229127909e+02
8.415769843850466714e+01 1.160705584662587455e+02 1.059486330407304706e+02
9.946487429909547018e+01 1.047461595348199950e+02 1.072616631244155485e+02
9.427001251453049235e+01 1.071528322835912661e+02 9.535267674863567322e+01
1.099357296287987538e+02 9.058117486616106362e+01 9.272301425601578728e+01
1.091541866492600832e+02 9.737835183836421038e+01 8.133673543485538460e+01
1.032939722837805050e+02 1.031849260763915339e+02 1.139946791695346064e+02
9.725015206968171810e+01 1.024060417555401017e+02 1.007948100268667417e+02
9.610668029924907785e+01 9.976089937303019894e+01 9.964653678098828493e+01
1.083822030964878991e+02 9.941735767867169216e+01 9.519672369768333908e+01
1.047129242106284863e+02 1.006093928747580719e+02 1.025743484615059629e+02
8.662297864070015407e+01 9.965107023733803260e+01 1.021534323346861299e+02
9.048794830770262365e+01 1.127961478365738373e+02 9.725594884818961816e+01
9.723161362480271919e+01 8.887792582541294450e+01 1.089586213420803915e+02
1.029151782337676195e+02 1.125822626990497497e+02 1.079475271617477574e+02
9.535161447216503916e+01 9.025873882253193869e+01 1.101377289101034336e+02
1.114414930695836858e+02 1.027924612341894601e+02 1.136581485458266627e+02
1.037178830042106767e+02 9.805622671093188103e+01 9.883005777378198786e+01
9.590509704597695873e+01 9.931368213353013630e+01 1.044232303412487965e+02
1.060194748276358467e+02 9.707991086572982908e+01 8.145076437036357220e+01
1.056032661053188519e+02 1.150953644103298927e+02 1.123446713465447289e+02
8.213490157225587041e+01 1.240675067572433079e+02 9.831995909883077900e+01
1.130929815391116051e+02 9.799242862288295441e+01 9.632645137943319469e+01
8.228881783343507550e+01 9.559936210364232068e+01 9.451554057006910625e+01
1.002458456942791400e+02 1.030165402015187368e+02 8.798423484291998875e+01
1.006746475432718597e+02 8.962259145892957690e+01 1.063153203489643772e+02
1.031056460812025648e+02 1.123645566329851988e+02 1.070407356318101506e+02
1.076898686006917103e+02 8.941414260377177925e+01 1.054848040604506849e+02
1.121688025661514274e+02 1.068117900056311100e+02 1.140624429153332358e+02
9.507684110903076657e+01 1.034680716309168673e+02 9.077579660712066811e+01
1.018056162680235701e+02 9.265268733721588035e+01 8.931007175007019327e+01
1.120624235977516037e+02 9.310271150780772587e+01 1.005024180829203999e+02
9.596903368670564305e+01 1.120634299856050973e+02 9.134524955876601382e+01
9.127960918375271149e+01 9.902396002441129497e+01 9.306578060251203510e+01
9.540133820100641060e+01 1.032639603732835525e+02 1.012240427445370727e+02
9.808683916093261246e+01 1.012906780377904852e+02 9.318545655595056587e+01
9.902720195734838171e+01 1.073534782625463748e+02 9.301778948119465440e+01
1.059977690371533754e+02 1.101693904424839587e+02 9.980317604065794512e+01
1.104340761476176596e+02 1.066614772639664181e+02 1.013831540964092000e+02
8.895284148647664324e+01 1.017562468861427192e+02 1.048144054103597256e+02
1.103513813444173763e+02 1.024065868004673234e+02 1.105229351637813977e+02
8.861410736630259066e+01 9.766904994661361172e+01 1.229562526765027997e+02
1.029706902506397910e+02 1.130842205920331338e+02 1.108488197399535125e+02
1.107409082705165417e+02 9.593228844819461187e+01 8.143309605805575302e+01
