log.prior	log.likelihood	log.likelihood.test.set
-6.466288659843684172e+02 -4.605457869042288621e+02 0.000000000000000000e+00
-6.568972271599731130e+02 -4.609482290607223263e+02 0.000000000000000000e+00
-6.621175730909019421e+02 -4.625178725925821936e+02 0.000000000000000000e+00
-6.559142171055860899e+02 -4.602243113864833504e+02 0.000000000000000000e+00
-6.594529542506149937e+02 -4.603313507476395330e+02 0.000000000000000000e+00
-6.540151839885800200e+02 -4.617744862311341194e+02 0.000000000000000000e+00
-6.624047055702465059e+02 -4.595772448060629358e+02 0.000000000000000000e+00
-6.577316149972839412e+02 -4.618811948249842771e+02 0.000000000000000000e+00
-6.593897089482409228e+02 -4.595261922824041676e+02 0.000000000000000000e+00
-6.537308510101155434e+02 -4.604856500258946994e+02 0.000000000000000000e+00
-6.555052207427313533e+02 -4.623217036827694528e+02 0.000000000000000000e+00
-6.593875769965178506e+02 -4.643958309023137190e+02 0.000000000000000000e+00
-6.540445975535740217e+02 -4.609760843976898173e+02 0.000000000000000000e+00
-6.481742257368805440e+02 -4.612336417258567280e+02 0.000000000000000000e+00
-6.549145807137227848e+02 -4.593366828640096742e+02 0.000000000000000000e+00
-6.589367232088317223e+02 -4.591540897343204506e+02 0.000000000000000000e+00
-6.709818921577134461e+02 -4.570622227396005428e+02 0.000000000000000000e+00
-6.807504376296312785e+02 -4.575922408844612619e+02 0.000000000000000000e+00
-6.771758733791618852e+02 -4.614488439402577455e+02 0.000000000000000000e+00
-6.752349014800583973e+02 -4.633006049276186218e+02 0.000000000000000000e+00
-6.624359031465415910e+02 -4.605243680328192113e+02 0.000000000000000000e+00
-6.503352153716801922e+02 -4.596603670138770212e+02 0.000000000000000000e+00
-6.537460139358280458e+02 -4.586720842623725503e+02 0.000000000000000000e+00
-6.594385250709109414e+02 -4.627568536389289875e+02 0.000000000000000000e+00
-6.519946960323345593e+02 -4.630159184176919780e+02 0.000000000000000000e+00
-6.535608921735499734e+02 -4.608155029003363552e+02 0.000000000000000000e+00
-6.531455272713142222e+02 -4.588602351931849626e+02 0.000000000000000000e+00
-6.573498747785200749e+02 -4.573995682399173006e+02 0.000000000000000000e+00
-6.643968683870797349e+02 -4.583611071645507309e+02 0.000000000000000000e+00
-6.673561215666662747e+02 -4.594078227048266285e+02 0.000000000000000000e+00
-6.691844725794425131e+02 -4.583084599982115606e+02 0.000000000000000000e+00
-6.556514452310985916e+02 -4.590977375381842194e+02 0.000000000000000000e+00
-6.575664504929973191e+02 -4.605361808265505488e+02 0.000000000000000000e+00
-6.601243475177252549e+02 -4.669662930899477260e+02 0.000000000000000000e+00
-6.665202618747464385e+02 -4.666939705202680102e+02 0.000000000000000000e+00
-6.675962190759329360e+02 -4.594000627027204473e+02 0.000000000000000000e+00
-6.728600820917056353e+02 -4.615332369743662184e+02 0.000000000000000000e+00
-6.658253400199896532e+02 -4.671127482502769226e+02 0.000000000000000000e+00
-6.678509079946235261e+02 -4.633760060008038408e+02 0.000000000000000000e+00
-6.712771833327528839e+02 -4.649964313794451982e+02 0.000000000000000000e+00
-6.633095281487297825e+02 -4.654465914503083468e+02 0.000000000000000000e+00
-6.772454033505960069e+02 -4.627837796831983042e+02 0.000000000000000000e+00
-6.895100439517028690e+02 -4.624233539568683682e+02 0.000000000000000000e+00
-6.864903218286832498e+02 -4.643134012809481419e+02 0.000000000000000000e+00
-6.839997264933606402e+02 -4.634484325390964159e+02 0.000000000000000000e+00
-6.802356478043710695e+02 -4.642890126495597087e+02 0.000000000000000000e+00
-6.825645864333718009e+02 -4.650501448861842846e+02 0.000000000000000000e+00
-6.746676674794472319e+02 -4.658574350974649292e+02 0.000000000000000000e+00
-6.759658826631965667e+02 -4.661485231060843262e+02 0.000000000000000000e+00
-6.826183589452490423e+02 -4.646953760814644738e+02 0.000000000000000000e+00
-6.729519717312909961e+02 -4.644840730621315288e+02 0.000000000000000000e+00
-6.749042809691480898e+02 -4.617268849867955396e+02 0.000000000000000000e+00
-6.705636453083690185e+02 -4.633052615965619907e+02 0.000000000000000000e+00
-6.618028937043119413e+02 -4.654284978781855102e+02 0.000000000000000000e+00
-6.596113724376655227e+02 -4.638446269401945870e+02 0.000000000000000000e+00
-6.619458650527780037e+02 -4.631537381064831607e+02 0.000000000000000000e+00
-6.612664326312511776e+02 -4.606912904500885588e+02 0.000000000000000000e+00
-6.756009236243125997e+02 -4.629946588088370163e+02 0.000000000000000000e+00
-6.705675509998391135e+02 -4.624939293087344936e+02 0.000000000000000000e+00
-6.741245613956508578e+02 -4.601580927901995892e+02 0.000000000000000000e+00
-6.679263628409551075e+02 -4.613904350568546988e+02 0.000000000000000000e+00
-6.641712443359685949e+02 -4.618582808090412755e+02 0.000000000000000000e+00
-6.680864775236678952e+02 -4.644144067301291443e+02 0.000000000000000000e+00
-6.745513586637039225e+02 -4.649602776956658658e+02 0.000000000000000000e+00
-6.685975499059217100e+02 -4.636445156898522555e+02 0.000000000000000000e+00
-6.610693268629910335e+02 -4.645797688740235003e+02 0.000000000000000000e+00
-6.514159880634391584e+02 -4.635529702807219792e+02 0.000000000000000000e+00
-6.428543330374986908e+02 -4.654481217256151240e+02 0.000000000000000000e+00
-6.331687696458553773e+02 -4.610513426777204131e+02 0.000000000000000000e+00
-6.406336958315871470e+02 -4.614627112785892677e+02 0.000000000000000000e+00
-6.474535793674749584e+02 -4.662651086338174764e+02 0.000000000000000000e+00
-6.397813185683577331e+02 -4.627609247743724268e+02 0.000000000000000000e+00
-6.375157817453390408e+02 -4.619539228810455143e+02 0.000000000000000000e+00
-6.402897037965001346e+02 -4.636758396400696256e+02 0.000000000000000000e+00
-6.404095325566944439e+02 -4.628146569911523329e+02 0.000000000000000000e+00
-6.309984852731413412e+02 -4.610346770306202870e+02 0.000000000000000000e+00
-6.392501175654497274e+02 -4.593334641244357499e+02 0.000000000000000000e+00
-6.421645008187637131e+02 -4.604594225078379850e+02 0.000000000000000000e+00
-6.444581982336152350e+02 -4.613958005880343762e+02 0.000000000000000000e+00
-6.520607406066990279e+02 -4.641264251091270125e+02 0.000000000000000000e+00
-6.529438445933765252e+02 -4.613489461016250743e+02 0.000000000000000000e+00
-6.672521297230603068e+02 -4.609363959292880963e+02 0.000000000000000000e+00
-6.794531164627931048e+02 -4.630859301793088889e+02 0.000000000000000000e+00
-6.763466520517415574e+02 -4.587499493319496082e+02 0.000000000000000000e+00
-6.706194298431399829e+02 -4.595297196936575688e+02 0.000000000000000000e+00
-6.594241386670846623e+02 -4.600806153153181413e+02 0.000000000000000000e+00
-6.587519221420566282e+02 -4.621580176900587276e+02 0.000000000000000000e+00
-6.578319551906143943e+02 -4.615721628678129491e+02 0.000000000000000000e+00
-6.563252045446799912e+02 -4.589297442630498836e+02 0.000000000000000000e+00
-6.601850069344467329e+02 -4.595451499467653775e+02 0.000000000000000000e+00
-6.670230902801423554e+02 -4.561690373913457961e+02 0.000000000000000000e+00
-6.605733302474781112e+02 -4.567155997850547919e+02 0.000000000000000000e+00
-6.668779379408344994e+02 -4.592466814726629991e+02 0.000000000000000000e+00
-6.666749474545656540e+02 -4.623817952820564869e+02 0.000000000000000000e+00
-6.707065221079240018e+02 -4.607741352618177757e+02 0.000000000000000000e+00
-6.753725725499840564e+02 -4.626910122853795428e+02 0.000000000000000000e+00
-6.685736863180901537e+02 -4.602504433532354824e+02 0.000000000000000000e+00
-6.587269205711854738e+02 -4.574639098945020805e+02 0.000000000000000000e+00
-6.439279437480436172e+02 -4.607644059393329599e+02 0.000000000000000000e+00
-6.443780016511733493e+02 -4.615117186202595576e+02 0.000000000000000000e+00
-6.423065970835481266e+02 -4.640431562056254506e+02 0.000000000000000000e+00
-6.317562337070468175e+02 -4.652836159238690925e+02 0.000000000000000000e+00
-6.438290864675524290e+02 -4.687645922105750174e+02 0.000000000000000000e+00
-6.281744805367404751e+02 -4.675551909728621354e+02 0.000000000000000000e+00
-6.325719797279516570e+02 -4.648627503483597820e+02 0.000000000000000000e+00
-6.424388895583250587e+02 -4.660398228763389739e+02 0.000000000000000000e+00
-6.476651797420838648e+02 -4.643878171727461677e+02 0.000000000000000000e+00
-6.527972226130609670e+02 -4.648989099291148932e+02 0.000000000000000000e+00
-6.607482227202792728e+02 -4.666371487945933723e+02 0.000000000000000000e+00
-6.708503164473953575e+02 -4.642992466178261566e+02 0.000000000000000000e+00
-6.605019226353529120e+02 -4.639125274314849889e+02 0.000000000000000000e+00
-6.678978370887421079e+02 -4.616179613544983908e+02 0.000000000000000000e+00
-6.638696117561944448e+02 -4.621284331601588633e+02 0.000000000000000000e+00
-6.560748269482126034e+02 -4.636924163178412073e+02 0.000000000000000000e+00
-6.501822000763754659e+02 -4.664544099344382175e+02 0.000000000000000000e+00
-6.434935428509935491e+02 -4.681580639420652687e+02 0.000000000000000000e+00
-6.447156658059545862e+02 -4.720629186996048929e+02 0.000000000000000000e+00
-6.508241150025942261e+02 -4.739974483487517318e+02 0.000000000000000000e+00
-6.572741391286525641e+02 -4.667012059844302598e+02 0.000000000000000000e+00
-6.662942432970637583e+02 -4.690209500051043960e+02 0.000000000000000000e+00
-6.722705956613358467e+02 -4.680153108712024164e+02 0.000000000000000000e+00
-6.742624323045447454e+02 -4.645456249543041167e+02 0.000000000000000000e+00
-6.622283893757478381e+02 -4.645037540732472507e+02 0.000000000000000000e+00
-6.652952041028541998e+02 -4.620934622145617823e+02 0.000000000000000000e+00
-6.732770245218937362e+02 -4.612613579078407042e+02 0.000000000000000000e+00
-6.808642164698375154e+02 -4.611278644556402924e+02 0.000000000000000000e+00
-6.729166570678302151e+02 -4.580163654291172861e+02 0.000000000000000000e+00
-6.716748076207874192e+02 -4.551565944922180620e+02 0.000000000000000000e+00
-6.588795896025538923e+02 -4.585048765080239264e+02 0.000000000000000000e+00
-6.616282605721883101e+02 -4.590065289434865576e+02 0.000000000000000000e+00
-6.640358553924082798e+02 -4.610789854638481984e+02 0.000000000000000000e+00
-6.711001470218706118e+02 -4.606276541676865577e+02 0.000000000000000000e+00
-6.778687600691533817e+02 -4.593843585950545503e+02 0.000000000000000000e+00
-6.862783221082767113e+02 -4.569216476282745134e+02 0.000000000000000000e+00
-6.883943976433019998e+02 -4.541035412353101606e+02 0.000000000000000000e+00
-6.904063541150511583e+02 -4.529906009131945552e+02 0.000000000000000000e+00
-6.926809541513355271e+02 -4.533777029567110617e+02 0.000000000000000000e+00
-6.960676669710463784e+02 -4.569281848994238544e+02 0.000000000000000000e+00
-6.933447966965835576e+02 -4.561214315717705858e+02 0.000000000000000000e+00
-6.880244401514256651e+02 -4.560699874760231296e+02 0.000000000000000000e+00
-6.942205780929282355e+02 -4.578012754039854713e+02 0.000000000000000000e+00
-6.885583245157062038e+02 -4.581491934070929801e+02 0.000000000000000000e+00
-6.852301086369692484e+02 -4.604034210016164934e+02 0.000000000000000000e+00
-6.907070632854932910e+02 -4.605411701060009477e+02 0.000000000000000000e+00
-6.824732287770760877e+02 -4.601260398181045730e+02 0.000000000000000000e+00
-6.776803897428122809e+02 -4.588042414659572614e+02 0.000000000000000000e+00
-6.803599667013670569e+02 -4.593238616593374672e+02 0.000000000000000000e+00
-6.784915680508205469e+02 -4.582982452582141377e+02 0.000000000000000000e+00
-6.792955741521072923e+02 -4.587534103591871144e+02 0.000000000000000000e+00
-6.825472168090748255e+02 -4.611056050149198882e+02 0.000000000000000000e+00
-6.784661717990543366e+02 -4.598280668272808498e+02 0.000000000000000000e+00
-6.726398563552445466e+02 -4.596995169316385272e+02 0.000000000000000000e+00
-6.786885369548591598e+02 -4.622637309375336372e+02 0.000000000000000000e+00
-6.810987185805124682e+02 -4.615237055855554900e+02 0.000000000000000000e+00
-6.797417979034787550e+02 -4.601401426518498283e+02 0.000000000000000000e+00
-6.784228630345202191e+02 -4.609708573689422337e+02 0.000000000000000000e+00
-6.943980150152142414e+02 -4.595450885441885021e+02 0.000000000000000000e+00
-6.951950956365454886e+02 -4.580308432319521899e+02 0.000000000000000000e+00
-6.887277294790835640e+02 -4.607019176845818151e+02 0.000000000000000000e+00
-6.900532826487977900e+02 -4.602289974338178808e+02 0.000000000000000000e+00
-6.822993789025321121e+02 -4.579535469897413122e+02 0.000000000000000000e+00
-6.732638634144900607e+02 -4.596242816672562981e+02 0.000000000000000000e+00
-6.749279529088972822e+02 -4.602605550299839479e+02 0.000000000000000000e+00
-6.734765842847457407e+02 -4.597658780201108470e+02 0.000000000000000000e+00
-6.715403564057256744e+02 -4.614182953617492444e+02 0.000000000000000000e+00
-6.748535408422010278e+02 -4.592638368523200256e+02 0.000000000000000000e+00
-6.780809281732059617e+02 -4.597900105516491749e+02 0.000000000000000000e+00
-6.766038026584249110e+02 -4.632068653558183087e+02 0.000000000000000000e+00
-6.850655405249354999e+02 -4.608773433930438159e+02 0.000000000000000000e+00
-6.831407061968243397e+02 -4.625263994225398392e+02 0.000000000000000000e+00
-6.798586089712138119e+02 -4.646090893400685786e+02 0.000000000000000000e+00
-7.014514774145141018e+02 -4.631386663023625943e+02 0.000000000000000000e+00
-6.961095510018095638e+02 -4.627081628213369981e+02 0.000000000000000000e+00
-6.928591993533423192e+02 -4.627106311116488087e+02 0.000000000000000000e+00
-6.972536087003418288e+02 -4.646952788571786641e+02 0.000000000000000000e+00
-6.984474531843520708e+02 -4.684702527688573355e+02 0.000000000000000000e+00
-7.064993186439750161e+02 -4.659270601089953061e+02 0.000000000000000000e+00
-6.998198408972109519e+02 -4.684818455575380085e+02 0.000000000000000000e+00
-7.026615085874980196e+02 -4.713283248535987582e+02 0.000000000000000000e+00
-6.987371236202793625e+02 -4.681135093333473378e+02 0.000000000000000000e+00
-7.045016795131081153e+02 -4.645583289369159274e+02 0.000000000000000000e+00
-6.992665378742813118e+02 -4.674553008370411362e+02 0.000000000000000000e+00
-6.935272531079931468e+02 -4.667148752368152032e+02 0.000000000000000000e+00
-6.874669173253217878e+02 -4.687050917761388291e+02 0.000000000000000000e+00
-6.854884958161546820e+02 -4.658302556809747443e+02 0.000000000000000000e+00
-6.957511462261844599e+02 -4.669686592357431891e+02 0.000000000000000000e+00
-7.070901867836272459e+02 -4.653837082649496324e+02 0.000000000000000000e+00
-7.020454798079546208e+02 -4.658604006612289368e+02 0.000000000000000000e+00
-7.023749882841938188e+02 -4.678447167237846998e+02 0.000000000000000000e+00
-7.125769508006558226e+02 -4.669853027334580702e+02 0.000000000000000000e+00
-7.124074724427091496e+02 -4.630532988865248853e+02 0.000000000000000000e+00
-7.080231548346547470e+02 -4.615588594879823177e+02 0.000000000000000000e+00
-7.047988366137830099e+02 -4.608535669805696102e+02 0.000000000000000000e+00
-7.101765246904121796e+02 -4.609484123075054640e+02 0.000000000000000000e+00
-7.167153234033089575e+02 -4.643753646371278592e+02 0.000000000000000000e+00
-7.172136178840904677e+02 -4.649191561523962264e+02 0.000000000000000000e+00
-7.186961597795193484e+02 -4.652745203484688545e+02 0.000000000000000000e+00
-7.009768942527132367e+02 -4.648110840369705556e+02 0.000000000000000000e+00
-7.022751572444707335e+02 -4.699383539798632228e+02 0.000000000000000000e+00
-6.996640629687478850e+02 -4.654321302448180404e+02 0.000000000000000000e+00
-7.009146187748773400e+02 -4.652673952499808934e+02 0.000000000000000000e+00
-7.041192725652527997e+02 -4.625144062796142634e+02 0.000000000000000000e+00
-7.017797607010293177e+02 -4.654319131305841211e+02 0.000000000000000000e+00
-7.086440591710306762e+02 -4.653270313255594601e+02 0.000000000000000000e+00
-6.975195361925440238e+02 -4.655482754521672177e+02 0.000000000000000000e+00
-6.990134855230397761e+02 -4.636329708528201650e+02 0.000000000000000000e+00
-7.050974087843793541e+02 -4.644553733611084567e+02 0.000000000000000000e+00
-7.150579688765266155e+02 -4.640904553331736224e+02 0.000000000000000000e+00
-7.058985177804750037e+02 -4.628782417651371475e+02 0.000000000000000000e+00
-7.053366894421292272e+02 -4.620954227817267679e+02 0.000000000000000000e+00
-6.940002380702302389e+02 -4.625277535931907096e+02 0.000000000000000000e+00
-6.813094920009116322e+02 -4.645038386477248196e+02 0.000000000000000000e+00
-6.898607418221624812e+02 -4.670002131788718316e+02 0.000000000000000000e+00
-6.947663978591920113e+02 -4.631018573016918936e+02 0.000000000000000000e+00
-6.854075345235921759e+02 -4.639965407114975164e+02 0.000000000000000000e+00
-6.943949001469999303e+02 -4.621374664906238650e+02 0.000000000000000000e+00
-6.966060649343241948e+02 -4.639908915895290420e+02 0.000000000000000000e+00
-6.901825372411574335e+02 -4.616718134037206482e+02 0.000000000000000000e+00
-6.734968101938069367e+02 -4.623526404253089481e+02 0.000000000000000000e+00
-6.683389005322076173e+02 -4.629102197115818171e+02 0.000000000000000000e+00
-6.703548810493964538e+02 -4.637167785020652673e+02 0.000000000000000000e+00
-6.605668581233824170e+02 -4.644107096371795933e+02 0.000000000000000000e+00
-6.535982230968672866e+02 -4.678545536427915863e+02 0.000000000000000000e+00
-6.638809094115795233e+02 -4.659821175228538550e+02 0.000000000000000000e+00
-6.644712574192988086e+02 -4.645847138770619722e+02 0.000000000000000000e+00
-6.634959754514908354e+02 -4.677291222314049719e+02 0.000000000000000000e+00
-6.743981053191949968e+02 -4.667447618601146360e+02 0.000000000000000000e+00
-6.826669760719310034e+02 -4.645425671968470169e+02 0.000000000000000000e+00
-6.806829854345322701e+02 -4.644187954461478967e+02 0.000000000000000000e+00
-6.947947043008979335e+02 -4.619545964223933083e+02 0.000000000000000000e+00
-7.038415570256153160e+02 -4.650332775994386907e+02 0.000000000000000000e+00
-7.025262312947887722e+02 -4.606110012440716446e+02 0.000000000000000000e+00
-7.005285784807417713e+02 -4.577055429468954344e+02 0.000000000000000000e+00
-6.970592933798333206e+02 -4.573080457991575827e+02 0.000000000000000000e+00
-7.005410432501821560e+02 -4.588603066610433530e+02 0.000000000000000000e+00
-6.954891001843359390e+02 -4.562769256974268046e+02 0.000000000000000000e+00
-6.794344000217856774e+02 -4.565107083414645786e+02 0.000000000000000000e+00
-6.797619268127442638e+02 -4.559744287231280282e+02 0.000000000000000000e+00
-6.828115078625764909e+02 -4.574154406653893830e+02 0.000000000000000000e+00
-6.894299875640198252e+02 -4.580570047618627996e+02 0.000000000000000000e+00
-6.815135319783141767e+02 -4.588667333050173625e+02 0.000000000000000000e+00
-6.967569188246235399e+02 -4.622948002437366313e+02 0.000000000000000000e+00
-6.897509338245702111e+02 -4.620965924574309156e+02 0.000000000000000000e+00
-6.891068606822043421e+02 -4.628518978822257850e+02 0.000000000000000000e+00
-6.896966340913957083e+02 -4.638672966437011382e+02 0.000000000000000000e+00
-6.841360373682153977e+02 -4.607032320599628292e+02 0.000000000000000000e+00
-6.842289351666527182e+02 -4.630232972079682554e+02 0.000000000000000000e+00
-6.823034817140779751e+02 -4.616468019414096489e+02 0.000000000000000000e+00
-6.751763626720871798e+02 -4.622271369028612753e+02 0.000000000000000000e+00
-6.824811588660144253e+02 -4.653745036118505141e+02 0.000000000000000000e+00
-6.924912406778546483e+02 -4.666721386319915155e+02 0.000000000000000000e+00
-6.889657866852637653e+02 -4.645136948356881135e+02 0.000000000000000000e+00
-6.947364463471792533e+02 -4.641298293788681235e+02 0.000000000000000000e+00
-7.003131981333889371e+02 -4.665228679698509495e+02 0.000000000000000000e+00
-6.999875519460563282e+02 -4.654149021630681773e+02 0.000000000000000000e+00
-6.995803952026134311e+02 -4.632612700419130647e+02 0.000000000000000000e+00
-6.972178982871037078e+02 -4.642014461279771922e+02 0.000000000000000000e+00
-6.982345350579003025e+02 -4.621543773684135203e+02 0.000000000000000000e+00
-6.870324411999575887e+02 -4.633921326578930575e+02 0.000000000000000000e+00
-7.043197028001231956e+02 -4.640965547601233538e+02 0.000000000000000000e+00
-7.001915137510027307e+02 -4.610001487792465582e+02 0.000000000000000000e+00
-6.971615058232673618e+02 -4.619050462769073420e+02 0.000000000000000000e+00
-7.035338890174916742e+02 -4.610072853036924130e+02 0.000000000000000000e+00
-6.976900922521949724e+02 -4.612638877571817488e+02 0.000000000000000000e+00
-7.041374609631033081e+02 -4.642516242930074668e+02 0.000000000000000000e+00
-7.051450628543171888e+02 -4.643028652049408151e+02 0.000000000000000000e+00
-6.990098185567917426e+02 -4.636031657510065997e+02 0.000000000000000000e+00
-6.941818061280827123e+02 -4.616130602524714845e+02 0.000000000000000000e+00
-6.909731781536286235e+02 -4.619573132192531375e+02 0.000000000000000000e+00
-6.867658375961536876e+02 -4.616027359076887251e+02 0.000000000000000000e+00
-6.937510276396008067e+02 -4.578227163590468081e+02 0.000000000000000000e+00
-6.880374608697788972e+02 -4.588756644224500292e+02 0.000000000000000000e+00
-6.820087622759708665e+02 -4.603465454814020745e+02 0.000000000000000000e+00
-6.779653229652783466e+02 -4.617705826631002992e+02 0.000000000000000000e+00
-6.845566689988115741e+02 -4.624666417149757649e+02 0.000000000000000000e+00
-6.841333670376080818e+02 -4.595175578331412680e+02 0.000000000000000000e+00
-6.902649921350346176e+02 -4.561694683802699046e+02 0.000000000000000000e+00
-6.903398970636234253e+02 -4.582288789772709379e+02 0.000000000000000000e+00
-6.902466494728967064e+02 -4.602822443527118708e+02 0.000000000000000000e+00
-6.982999340141570883e+02 -4.642188646233492477e+02 0.000000000000000000e+00
-6.868100816659506336e+02 -4.653753534089559594e+02 0.000000000000000000e+00
-6.968064596771353081e+02 -4.689967693888588656e+02 0.000000000000000000e+00
-6.971468809962780142e+02 -4.642504258961295136e+02 0.000000000000000000e+00
-6.898274710497565820e+02 -4.612780293839655315e+02 0.000000000000000000e+00
-6.807196761670599017e+02 -4.622093554521715077e+02 0.000000000000000000e+00
-6.743100664508530144e+02 -4.618223291956006733e+02 0.000000000000000000e+00
-6.747341496743154039e+02 -4.648033357399378929e+02 0.000000000000000000e+00
-6.783231540401773145e+02 -4.675259178923020045e+02 0.000000000000000000e+00
-6.846891348448301642e+02 -4.661046512778798387e+02 0.000000000000000000e+00
-6.953842188590202795e+02 -4.639696170976427538e+02 0.000000000000000000e+00
-6.961872172600694739e+02 -4.632909925580328263e+02 0.000000000000000000e+00
-6.863496175385874949e+02 -4.622028228369051135e+02 0.000000000000000000e+00
-7.008699638000085770e+02 -4.645291294888722859e+02 0.000000000000000000e+00
-7.028087563901269732e+02 -4.624240924253846288e+02 0.000000000000000000e+00
-6.975154625473412580e+02 -4.616998132477157810e+02 0.000000000000000000e+00
-7.044461816177680475e+02 -4.644253207530571217e+02 0.000000000000000000e+00
-7.016932745968044856e+02 -4.634990943599024149e+02 0.000000000000000000e+00
-6.833837967244245419e+02 -4.652000718678552857e+02 0.000000000000000000e+00
-6.947053401866985496e+02 -4.694272882369450031e+02 0.000000000000000000e+00
-6.887697600180117661e+02 -4.741548942762226488e+02 0.000000000000000000e+00
-6.792262502025985214e+02 -4.677608117628498690e+02 0.000000000000000000e+00
-6.864155343656010473e+02 -4.656005405329547102e+02 0.000000000000000000e+00
-6.840599152252857493e+02 -4.669487149828396468e+02 0.000000000000000000e+00
-6.997390636822394754e+02 -4.669504979579450037e+02 0.000000000000000000e+00
-6.984219447789786273e+02 -4.648810143812185061e+02 0.000000000000000000e+00
-6.963610882209849251e+02 -4.682780270689115696e+02 0.000000000000000000e+00
-6.876203153135581942e+02 -4.673096443110276823e+02 0.000000000000000000e+00
-6.851172657868058877e+02 -4.666876830062489034e+02 0.000000000000000000e+00
-6.798429965283213505e+02 -4.676927339946365123e+02 0.000000000000000000e+00
-6.795880681266785359e+02 -4.699634919492513063e+02 0.000000000000000000e+00
-6.831298881615023220e+02 -4.641024824189404967e+02 0.000000000000000000e+00
-6.796038301807251401e+02 -4.648468496747676113e+02 0.000000000000000000e+00
-6.924280923438540185e+02 -4.686365300682097086e+02 0.000000000000000000e+00
-6.891200342246395394e+02 -4.642312345877967346e+02 0.000000000000000000e+00
-6.978780557182006987e+02 -4.635628192016836238e+02 0.000000000000000000e+00
-6.954570915273059200e+02 -4.589189639112357213e+02 0.000000000000000000e+00
-7.035435559778763945e+02 -4.563372688773036998e+02 0.000000000000000000e+00
-7.083925534884783701e+02 -4.562827069529539017e+02 0.000000000000000000e+00
-7.094045012997976301e+02 -4.584759410807564564e+02 0.000000000000000000e+00
-7.163429844959273396e+02 -4.587458756808567841e+02 0.000000000000000000e+00
-7.099637531048236951e+02 -4.572300658075400861e+02 0.000000000000000000e+00
-7.009368863010033692e+02 -4.554959378558035041e+02 0.000000000000000000e+00
-7.101120441629540210e+02 -4.594198830828131577e+02 0.000000000000000000e+00
-7.030602337069278747e+02 -4.594095115593411265e+02 0.000000000000000000e+00
-6.998367568086769097e+02 -4.605692748481637864e+02 0.000000000000000000e+00
-7.141885987140137786e+02 -4.615711374636982782e+02 0.000000000000000000e+00
-7.192293433705360712e+02 -4.614788308649856390e+02 0.000000000000000000e+00
-7.169087530864707105e+02 -4.614903871543635887e+02 0.000000000000000000e+00
-7.151766123007708984e+02 -4.635682031772947198e+02 0.000000000000000000e+00
-7.180688923901973340e+02 -4.600568728822594267e+02 0.000000000000000000e+00
-7.150335609837862876e+02 -4.605894455678803183e+02 0.000000000000000000e+00
-7.119082700291983201e+02 -4.575253915911609397e+02 0.000000000000000000e+00
-7.189039566027362298e+02 -4.602013860163805816e+02 0.000000000000000000e+00
-7.121672960308442271e+02 -4.583122783440389298e+02 0.000000000000000000e+00
-7.106338011383995763e+02 -4.612320301760319126e+02 0.000000000000000000e+00
-7.080702703635419084e+02 -4.623178163547258919e+02 0.000000000000000000e+00
-7.042568714885945838e+02 -4.605813556159683912e+02 0.000000000000000000e+00
-7.048593384841724401e+02 -4.597230687545687715e+02 0.000000000000000000e+00
-6.938590796528779947e+02 -4.601208500864422604e+02 0.000000000000000000e+00
-6.842834233227739560e+02 -4.618038391114738488e+02 0.000000000000000000e+00
-6.883617302931689892e+02 -4.608018333802075404e+02 0.000000000000000000e+00
-6.819933873591852489e+02 -4.596152931268497923e+02 0.000000000000000000e+00
-6.863366870852730699e+02 -4.567222700063631464e+02 0.000000000000000000e+00
-6.815792148776985186e+02 -4.635710826969335585e+02 0.000000000000000000e+00
-6.698421512583744288e+02 -4.589084099253476552e+02 0.000000000000000000e+00
-6.694856895998232176e+02 -4.580514435182593616e+02 0.000000000000000000e+00
-6.765491495193556375e+02 -4.580524922510043098e+02 0.000000000000000000e+00
-6.762168627350496308e+02 -4.620073915668209565e+02 0.000000000000000000e+00
-6.737913351526468659e+02 -4.630301608376396985e+02 0.000000000000000000e+00
-6.780328497157844367e+02 -4.612639332247583752e+02 0.000000000000000000e+00
-6.753238168288960424e+02 -4.597216443206027066e+02 0.000000000000000000e+00
-6.684905605515601792e+02 -4.614599486242145758e+02 0.000000000000000000e+00
-6.772210528412045960e+02 -4.598037345105151417e+02 0.000000000000000000e+00
-6.959546423628868297e+02 -4.596247577369418877e+02 0.000000000000000000e+00
-7.010667106007038001e+02 -4.614379860372094981e+02 0.000000000000000000e+00
-7.096090897467400964e+02 -4.602163121469376392e+02 0.000000000000000000e+00
-7.277425674443568369e+02 -4.595603633926431257e+02 0.000000000000000000e+00
-7.255722739371976786e+02 -4.587198640298871624e+02 0.000000000000000000e+00
-7.250821449084961614e+02 -4.605705911494935663e+02 0.000000000000000000e+00
-7.316277015252361480e+02 -4.602320155475532601e+02 0.000000000000000000e+00
-7.204822541951223229e+02 -4.612420070688030478e+02 0.000000000000000000e+00
-7.177738734605368336e+02 -4.638197569806447973e+02 0.000000000000000000e+00
-7.066306243406380645e+02 -4.644050405484164230e+02 0.000000000000000000e+00
-7.136643121623295656e+02 -4.628235032716985415e+02 0.000000000000000000e+00
-7.145909684027988078e+02 -4.649803768844427623e+02 0.000000000000000000e+00
-7.103656647810701088e+02 -4.641815414501327268e+02 0.000000000000000000e+00
-7.132879395826960263e+02 -4.618623617964325376e+02 0.000000000000000000e+00
